Id,Action
734,1
735,0.36
736,0.71
737,1
738,0.99
739,1
740,1
741,1
742,1
743,0.89
744,1
745,1
746,0.66
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,0.17
762,0.68
763,0.82
764,0.8
765,1
766,0.75
767,1
768,1
769,0.96
770,0.91
771,1
772,1
773,1
774,0.19
775,1
776,0.17
777,1
778,1
779,1
780,0.96
781,1
782,0.85
783,1
784,1
785,0.99
786,1
787,1
788,1
789,0.91
790,1
791,0
792,1
793,1
794,1
795,0.91
796,0.75
797,1
798,0.74
799,0.5
800,0.89
801,1
802,1
803,1
804,1
805,0.9
806,1
807,0.94
808,0.99
809,1
810,1
811,1
812,0
813,0.97
814,1
815,0.89
816,1
817,1
818,1
819,0.8
820,0.99
821,0.25
822,0.77
823,0.65
824,0.76
825,1
826,1
827,1
828,1
829,1
830,1
831,0.79
832,0.72
833,1
834,1
835,1
836,1
837,0.71
838,1
839,0.91
840,1
841,0.44
842,1
843,1
844,1
845,1
846,0.88
847,0.85
848,1
849,1
850,0.03
851,1
852,0.76
853,0.28
854,0.69
855,1
856,1
857,1
858,1
859,0.91
860,1
861,1
862,0.96
863,1
864,1
865,0.32
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,0.78
880,0.99
881,0.97
882,0.41
883,1
884,0.53
885,1
886,1
887,1
888,1
889,1
890,1
891,0.53
892,0.91
893,1
894,1
895,1
896,1
897,0.52
898,0.04
899,1
900,0.99
901,1
902,0.81
903,1
904,1
905,1
906,1
907,0.99
908,1
909,0.92
910,0.87
911,0.17
912,0.88
913,1
914,1
915,0.75
916,1
917,1
918,1
919,1
920,1
921,1
922,1
923,0.57
924,0.45
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,0.88
933,1
934,0.54
935,0.36
936,1
937,1
938,1
939,0.95
940,1
941,1
942,0.9
943,1
944,1
945,1
946,0.97
947,0.96
948,1
949,0.83
950,1
951,1
952,0.52
953,0.84
954,0.89
955,0.87
956,0
957,1
958,0.51
959,0.96
960,0.17
961,1
962,1
963,0.96
964,0.15
965,1
966,0.78
967,1
968,1
969,1
970,1
971,0.91
972,1
973,1
974,1
975,0.59
976,0.91
977,0.75
978,0.48
979,1
980,0
981,1
982,1
983,1
984,0.17
985,0.75
986,0.99
987,1
988,1
989,1
990,0.26
991,0.79
992,0.68
993,1
994,1
995,0.67
996,1
997,0.36
998,0.52
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,0.75
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,0.61
1018,0.7
1019,1
1020,0.76
1021,0.66
1022,0.93
1023,1
1024,1
1025,1
1026,0.69
1027,1
1028,0.93
1029,1
1030,1
1031,1
1032,1
1033,1
1034,0.84
1035,1
1036,1
1037,1
1038,1
1039,0.97
1040,1
1041,1
1042,0.93
1043,0.19
1044,0.36
1045,0.11
1046,1
1047,1
1048,1
1049,0.22
1050,0.65
1051,1
1052,1
1053,1
1054,1
1055,0.76
1056,0.78
1057,0.85
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,0.95
1065,0.84
1066,1
1067,0.76
1068,1
1069,0.36
1070,1
1071,0.24
1072,1
1073,0.76
1074,1
1075,1
1076,0.93
1077,0.68
1078,0.43
1079,1
1080,0.13
1081,1
1082,0
1083,1
1084,0.97
1085,1
1086,1
1087,0.62
1088,1
1089,1
1090,1
1091,1
1092,1
1093,0.85
1094,1
1095,1
1096,1
1097,0.95
1098,1
1099,1
1100,1
1101,0.78
1102,0.43
1103,0.99
1104,1
1105,1
1106,0.69
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,0.52
1116,1
1117,1
1118,0.4
1119,1
1120,0.91
1121,1
1122,0
1123,0.54
1124,1
1125,1
1126,1
1127,1
1128,0.83
1129,1
1130,1
1131,1
1132,1
1133,0.55
1134,1
1135,0
1136,1
1137,0.91
1138,1
1139,1
1140,1
1141,1
1142,0.45
1143,0.36
1144,1
1145,1
1146,0.9
1147,1
1148,0.89
1149,1
1150,1
1151,1
1152,1
1153,1
1154,0.99
1155,1
1156,0.83
1157,1
1158,0.77
1159,1
1160,0.64
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,0.62
1170,0.97
1171,1
1172,1
1173,0.91
1174,1
1175,1
1176,0.84
1177,1
1178,1
1179,0.12
1180,0
1181,1
1182,0.66
1183,1
1184,0.57
1185,1
1186,0.43
1187,1
1188,0.19
1189,1
1190,1
1191,1
1192,0.78
1193,1
1194,0.96
1195,0
1196,1
1197,1
1198,0.3
1199,0.36
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,0.19
1207,1
1208,0.55
1209,0.84
1210,0.13
1211,0.25
1212,1
1213,1
1214,1
1215,1
1216,0.74
1217,0.11
1218,1
1219,1
1220,1
1221,1
1222,0.94
1223,1
1224,0
1225,1
1226,1
1227,1
1228,0.81
1229,0.71
1230,1
1231,0.75
1232,1
1233,0.87
1234,1
1235,1
1236,1
1237,1
1238,0.89
1239,0.78
1240,1
1241,1
1242,1
1243,0.69
1244,1
1245,1
1246,1
1247,0.89
1248,1
1249,0.64
1250,1
1251,1
1252,0.6
1253,1
1254,1
1255,1
1256,1
1257,0.99
1258,0.81
1259,1
1260,1
1261,0.74
1262,0.87
1263,0.37
1264,1
1265,1
1266,1
1267,1
1268,0.85
1269,1
1270,1
1271,0.8
1272,1
1273,0.91
1274,1
1275,0.89
1276,1
1277,1
1278,1
1279,1
1280,0.84
1281,1
1282,1
1283,0.51
1284,1
1285,0.41
1286,1
1287,0.84
1288,0.89
1289,1
1290,0.91
1291,0.79
1292,0.97
1293,1
1294,0.39
1295,1
1296,0
1297,1
1298,1
1299,0.8
1300,0.99
1301,1
1302,0.91
1303,1
1304,0.61
1305,0.77
1306,1
1307,1
1308,1
1309,0.76
1310,1
1311,1
1312,1
1313,0
1314,1
1315,1
1316,0.89
1317,1
1318,1
1319,1
1320,0
1321,0.87
1322,0.97
1323,0.68
1324,1
1325,0.51
1326,0.43
1327,0.26
1328,0.81
1329,1
1330,1
1331,1
1332,1
1333,0.83
1334,0.95
1335,1
1336,1
1337,1
1338,1
1339,1
1340,0.99
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,0.67
1348,0.92
1349,1
1350,1
1351,0.2
1352,1
1353,1
1354,1
1355,0.09
1356,0.72
1357,0.25
1358,0.89
1359,0
1360,0.84
1361,1
1362,1
1363,1
1364,0.87
1365,1
1366,1
1367,1
1368,1
1369,1
1370,0.54
1371,1
1372,0.17
1373,0
1374,1
1375,1
1376,1
1377,1
1378,0.89
1379,1
1380,1
1381,0.99
1382,0.87
1383,1
1384,1
1385,1
1386,0.36
1387,1
1388,0.93
1389,1
1390,1
1391,0.44
1392,0.99
1393,1
1394,1
1395,0.47
1396,0.85
1397,1
1398,0.85
1399,0.91
1400,1
1401,1
1402,1
1403,1
1404,0.95
1405,1
1406,0.96
1407,1
1408,1
1409,0.83
1410,1
1411,0.74
1412,1
1413,0.37
1414,1
1415,1
1416,1
1417,0.5
1418,1
1419,1
1420,1
1421,1
1422,0.94
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0.67
1429,0.22
1430,1
1431,1
1432,1
1433,0.08
1434,0.36
1435,1
1436,1
1437,1
1438,1
1439,1
1440,0.73
1441,0.19
1442,0.85
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,0.3
1451,0.91
1452,1
1453,1
1454,1
1455,1
1456,0.19
1457,1
1458,1
1459,1
1460,1
1461,1
1462,0
1463,1
1464,0.52
1465,1
1466,1
1467,0.91
1468,1
1469,1
1470,0.8
1471,1
1472,0.55
1473,0.19
1474,1
1475,1
1476,0.89
1477,0.88
1478,0.97
1479,0.72
1480,0.92
1481,1
1482,0.76
1483,1
1484,0.35
1485,1
1486,0.55
1487,0.51
1488,0.75
1489,0.99
1490,0.83
1491,1
1492,1
1493,1
1494,0.89
1495,1
1496,0.75
1497,1
1498,1
1499,0.57
1500,1
1501,0.87
1502,0.64
1503,1
1504,1
1505,1
1506,0.8
1507,1
1508,0.81
1509,0.96
1510,1
1511,1
1512,1
1513,1
1514,0.51
1515,0.17
1516,1
1517,0.01
1518,1
1519,1
1520,0.97
1521,1
1522,1
1523,0.99
1524,0.5
1525,1
1526,1
1527,0.24
1528,1
1529,1
1530,1
1531,0.81
1532,1
1533,0.64
1534,1
1535,1
1536,1
1537,1
1538,1
1539,0.99
1540,0.81
1541,1
1542,1
1543,0.48
1544,0.95
1545,1
1546,1
1547,1
1548,1
1549,1
1550,0.91
1551,1
1552,0.89
1553,1
1554,1
1555,1
1556,0.84
1557,0.77
1558,0.92
1559,1
1560,0.08
1561,0.27
1562,1
1563,0.99
1564,1
1565,0.59
1566,0.88
1567,1
1568,1
1569,0.81
1570,0.88
1571,0.87
1572,1
1573,0.22
1574,1
1575,1
1576,0.76
1577,0.85
1578,1
1579,0.41
1580,0
1581,0.91
1582,0.75
1583,0
1584,1
1585,1
1586,0.91
1587,0.36
1588,0.91
1589,1
1590,1
1591,0
1592,1
1593,0.87
1594,0.99
1595,0
1596,0.99
1597,0.84
1598,0.99
1599,0.17
1600,0.89
1601,0.3
1602,0.91
1603,0.99
1604,0.89
1605,1
1606,1
1607,0.75
1608,0.35
1609,0.47
1610,0.52
1611,1
1612,1
1613,1
1614,0.88
1615,1
1616,1
1617,0.35
1618,1
1619,1
1620,1
1621,0.82
1622,0.17
1623,1
1624,0.6
1625,1
1626,0.36
1627,0.2
1628,0.97
1629,0.91
1630,0.92
1631,1
1632,1
1633,1
1634,0.95
1635,1
1636,0.68
1637,0.84
1638,1
1639,1
1640,0.73
1641,1
1642,0.88
1643,1
1644,0.51
1645,0.19
1646,1
1647,0.96
1648,1
1649,1
1650,0.96
1651,0.2
1652,1
1653,1
1654,1
1655,0.78
1656,1
1657,1
1658,1
1659,0.86
1660,1
1661,1
1662,1
1663,1
1664,1
1665,0.63
1666,1
1667,0.52
1668,1
1669,1
1670,1
1671,0.79
1672,0
1673,0.52
1674,1
1675,0.96
1676,0.6
1677,0.43
1678,1
1679,0.99
1680,1
1681,0.97
1682,1
1683,1
1684,0.5
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,0.69
1695,1
1696,1
1697,0.15
1698,1
1699,1
1700,1
1701,0.88
1702,1
1703,0.89
1704,1
1705,0.36
1706,0.44
1707,0.74
1708,0.2
1709,1
1710,0.75
1711,1
1712,0.62
1713,0.32
1714,1
1715,0.45
1716,1
1717,1
1718,0.15
1719,1
1720,1
1721,0.86
1722,1
1723,1
1724,1
1725,0.91
1726,1
1727,0.79
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,0.99
1735,1
1736,0.82
1737,1
1738,1
1739,1
1740,1
1741,0.29
1742,1
1743,1
1744,0.84
1745,0.11
1746,1
1747,0.47
1748,0.73
1749,1
1750,1
1751,0.3
1752,0.68
1753,1
1754,1
1755,1
1756,1
1757,0.52
1758,0.12
1759,0.91
1760,0.64
1761,0.83
1762,0.65
1763,1
1764,0.63
1765,1
1766,1
1767,1
1768,0.75
1769,0.81
1770,0.4
1771,1
1772,1
1773,0.75
1774,0.73
1775,1
1776,0.92
1777,0.81
1778,1
1779,0.99
1780,1
1781,1
1782,1
1783,1
1784,0.84
1785,1
1786,1
1787,0.52
1788,0.67
1789,0.53
1790,1
1791,0.55
1792,0.7
1793,0.89
1794,0.78
1795,0.91
1796,0.72
1797,1
1798,1
1799,0.79
1800,1
1801,0.97
1802,1
1803,1
1804,1
1805,1
1806,1
1807,0.84
1808,1
1809,0.96
1810,0.72
1811,0.95
1812,1
1813,0.34
1814,1
1815,1
1816,1
1817,0.34
1818,1
1819,0.75
1820,1
1821,0.87
1822,1
1823,1
1824,0.76
1825,0.88
1826,1
1827,1
1828,0.55
1829,0.71
1830,0.58
1831,0.68
1832,1
1833,0.84
1834,0.56
1835,0.99
1836,0.54
1837,1
1838,1
1839,1
1840,0.55
1841,0.95
1842,1
1843,0.75
1844,1
1845,1
1846,0.84
1847,1
1848,0.73
1849,1
1850,0.63
1851,1
1852,0.96
1853,0.52
1854,0.85
1855,0.67
1856,0.94
1857,1
1858,0
1859,1
1860,0.32
1861,1
1862,1
1863,0.52
1864,1
1865,1
1866,0.51
1867,0.88
1868,1
1869,0.51
1870,1
1871,0.75
1872,0.53
1873,0.35
1874,0.88
1875,0
1876,1
1877,0.44
1878,0.22
1879,1
1880,1
1881,1
1882,1
1883,0.75
1884,0
1885,1
1886,0
1887,1
1888,1
1889,1
1890,1
1891,0.35
1892,0.19
1893,1
1894,1
1895,0.44
1896,1
1897,1
1898,1
1899,1
1900,1
1901,0.33
1902,1
1903,1
1904,1
1905,0.25
1906,0.63
1907,0.64
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,0.34
1916,0.84
1917,1
1918,1
1919,0.31
1920,1
1921,0.47
1922,0.84
1923,1
1924,1
1925,1
1926,0.52
1927,0.76
1928,1
1929,1
1930,1
1931,1
1932,0.45
1933,0.51
1934,0.6
1935,0.44
1936,1
1937,0.39
1938,1
1939,1
1940,1
1941,0.35
1942,1
1943,1
1944,1
1945,0.51
1946,1
1947,0.45
1948,0.99
1949,1
1950,0.91
1951,1
1952,1
1953,1
1954,0.88
1955,1
1956,0.99
1957,0.5
1958,0.55
1959,1
1960,0.99
1961,1
1962,1
1963,0.86
1964,1
1965,0.74
1966,0.75
1967,0.97
1968,0.32
1969,1
1970,1
1971,0.52
1972,1
1973,1
1974,1
1975,0.64
1976,0.99
1977,1
1978,1
1979,1
1980,1
1981,1
1982,0.59
1983,1
1984,1
1985,1
1986,0.84
1987,1
1988,1
1989,1
1990,1
1991,0.86
1992,1
1993,1
1994,1
1995,0.94
1996,0.88
1997,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,0.92
2004,0.83
2005,1
2006,1
2007,0.18
2008,0.75
2009,1
2010,1
2011,1
2012,0.37
2013,1
2014,1
2015,1
2016,1
2017,1
2018,0.51
2019,1
2020,0.19
2021,1
2022,0.11
2023,0.69
2024,1
2025,1
2026,0.84
2027,0.85
2028,1
2029,1
2030,0.45
2031,1
2032,1
2033,1
2034,1
2035,1
2036,0.87
2037,1
2038,1
2039,1
2040,0.72
2041,0.08
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,0
2053,1
2054,1
2055,0.48
2056,0.36
2057,0.89
2058,1
2059,1
2060,0.8
2061,1
2062,1
2063,0.47
2064,0.54
2065,0.85
2066,1
2067,0.13
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,0.97
2075,0
2076,1
2077,1
2078,0.27
2079,0.32
2080,1
2081,0.41
2082,1
2083,1
2084,0.45
2085,1
2086,0.99
2087,0.59
2088,0.97
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,0.81
2096,1
2097,1
2098,0.3
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,0.85
2107,0.84
2108,1
2109,0.09
2110,1
2111,0.95
2112,0.19
2113,0.84
2114,1
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,0.08
2122,1
2123,1
2124,0.91
2125,1
2126,1
2127,0.99
2128,1
2129,1
2130,0.85
2131,1
2132,1
2133,1
2134,1
2135,1
2136,0.67
2137,0.64
2138,0.99
2139,0.8
2140,1
2141,0.78
2142,1
2143,1
2144,0.36
2145,0.89
2146,1
2147,0.4
2148,0.3
2149,1
2150,0.91
2151,0
2152,1
2153,1
2154,1
2155,0.51
2156,1
2157,0.91
2158,1
2159,0.97
2160,0.88
2161,0.76
2162,1
2163,0.87
2164,1
2165,1
2166,0.86
2167,1
2168,1
2169,0.18
2170,1
2171,0.6
2172,1
2173,0.93
2174,0.84
2175,0.67
2176,0.44
2177,0.81
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,0.06
2186,1
2187,1
2188,1
2189,1
2190,1
2191,0.27
2192,1
2193,0.52
2194,1
2195,1
2196,1
2197,0.77
2198,1
2199,0.89
2200,0.63
2201,0.31
2202,0.27
2203,0.95
2204,1
2205,1
2206,0.89
2207,0.34
2208,0.16
2209,1
2210,1
2211,1
2212,1
2213,0.91
2214,0.2
2215,0.51
2216,1
2217,1
2218,1
2219,1
2220,0.16
2221,1
2222,1
2223,0.73
2224,0.92
2225,1
2226,1
2227,0.81
2228,1
2229,1
2230,0.19
2231,1
2232,0.64
2233,0.64
2234,1
2235,0.72
2236,1
2237,1
2238,1
2239,1
2240,0
2241,0
2242,0.95
2243,1
2244,1
2245,0.41
2246,0.74
2247,1
2248,1
2249,0.89
2250,1
2251,0.28
2252,1
2253,1
2254,0.99
2255,0.99
2256,1
2257,1
2258,0.55
2259,1
2260,0.96
2261,1
2262,0.79
2263,1
2264,0.82
2265,1
2266,0.42
2267,1
2268,1
2269,0
2270,1
2271,1
2272,1
2273,0.97
2274,1
2275,1
2276,0.92
2277,1
2278,1
2279,1
2280,1
2281,0.87
2282,1
2283,0.93
2284,0.92
2285,1
2286,0.83
2287,0.99
2288,0.61
2289,0.97
2290,1
2291,1
2292,1
2293,0.64
2294,1
2295,1
2296,1
2297,1
2298,1
2299,0.91
2300,0.84
2301,0.37
2302,1
2303,1
2304,1
2305,1
2306,0
2307,1
2308,0.23
2309,1
2310,1
2311,0.94
2312,0.51
2313,1
2314,1
2315,1
2316,1
2317,0.99
2318,0.63
2319,0.49
2320,0.76
2321,1
2322,1
2323,0.88
2324,0.91
2325,1
2326,1
2327,1
2328,0.84
2329,0.09
2330,1
2331,0.51
2332,1
2333,1
2334,0.5
2335,0.11
2336,0.97
2337,0.76
2338,0.3
2339,1
2340,1
2341,0.86
2342,0.91
2343,1
2344,0.99
2345,1
2346,1
2347,0.91
2348,0.99
2349,1
2350,1
2351,0.64
2352,1
2353,1
2354,0.68
2355,1
2356,0.22
2357,0.91
2358,0.95
2359,1
2360,0.59
2361,0.41
2362,1
2363,0.67
2364,1
2365,0.67
2366,1
2367,0.88
2368,1
2369,1
2370,1
2371,1
2372,0.48
2373,1
2374,0.76
2375,0.45
2376,0.81
2377,1
2378,1
2379,0.51
2380,1
2381,1
2382,1
2383,0.64
2384,0.28
2385,0.75
2386,0.82
2387,0.81
2388,0.99
2389,0.32
2390,1
2391,0.99
2392,1
2393,1
2394,0.61
2395,1
2396,1
2397,1
2398,0.91
2399,0.95
2400,0.61
2401,1
2402,0.76
2403,1
2404,1
2405,0.52
2406,1
2407,0.99
2408,0.81
2409,1
2410,1
2411,1
2412,0.68
2413,1
2414,0.52
2415,1
2416,0.37
2417,0.95
2418,0.35
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,0.56
2426,0.91
2427,0.35
2428,0.71
2429,0.73
2430,0
2431,0.35
2432,1
2433,1
2434,0.51
2435,0.66
2436,1
2437,1
2438,1
2439,1
2440,1
2441,0.95
2442,1
2443,0.53
2444,1
2445,1
2446,1
2447,1
2448,0.28
2449,1
2450,1
2451,1
2452,0.64
2453,0.73
2454,1
2455,0.97
2456,1
2457,0
2458,1
2459,0.67
2460,1
2461,1
2462,1
2463,0.51
2464,1
2465,1
2466,1
2467,1
2468,0.17
2469,1
2470,1
2471,1
2472,0.18
2473,1
2474,0.95
2475,1
2476,1
2477,1
2478,1
2479,0.67
2480,1
2481,0.71
2482,1
2483,0.99
2484,0.88
2485,1
2486,0.89
2487,1
2488,0.89
2489,0.2
2490,1
2491,1
2492,0.91
2493,1
2494,1
2495,1
2496,0.96
2497,1
2498,1
2499,0.19
2500,0.9
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,0.81
2508,0.46
2509,0.99
2510,1
2511,0.85
2512,1
2513,0.59
2514,1
2515,1
2516,1
2517,1
2518,0.94
2519,0.81
2520,0.99
2521,0.89
2522,1
2523,1
2524,1
2525,0.85
2526,0.96
2527,0.51
2528,1
2529,0.84
2530,1
2531,1
2532,1
2533,0.86
2534,1
2535,1
2536,0.17
2537,0.75
2538,1
2539,0.99
2540,1
2541,1
2542,1
2543,0.84
2544,0.91
2545,1
2546,0.96
2547,0.93
2548,1
2549,0.72
2550,0.99
2551,1
2552,0.68
2553,0.45
2554,0.85
2555,0.32
2556,1
2557,1
2558,1
2559,0.26
2560,1
2561,1
2562,0.78
2563,0.85
2564,1
2565,1
2566,1
2567,0.95
2568,0.79
2569,1
2570,1
2571,1
2572,0.99
2573,1
2574,1
2575,1
2576,0.73
2577,0.76
2578,0.49
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
