Id,Action
171,0.998022872
172,0.999404032
173,0.978341924
174,0.98205731
175,0.99838213
176,0.999560266
177,0.978367071
178,0.995629761
179,0.994327253
180,0.959981659
181,0.817158427
182,0.998147727
183,0.804862243
184,0.956186019
185,0.99777208
186,0.95280406
187,0.997570167
188,0.989678755
189,0.648318184
190,0.983955734
191,0.999823607
192,0.996276913
193,0.999210319
194,0.999304241
195,0.994897546
196,0.999049052
197,0.998133068
198,0.986111749
199,0.998167195
200,0.72006993
201,0.9957076
202,0.997835617
203,0.976809103
204,0.989128458
205,0.998307046
206,0.994238596
207,0.999180457
208,0.994708108
209,0.798707008
210,0.630082319
211,0.94184721
212,0.987807213
213,1
214,0.991753075
215,0.994896379
216,0.955755329
217,0.972026194
218,0.999168702
219,0.990923922
220,0.986524493
221,0.462681257
222,0.999892571
223,1
224,0.997093425
225,0.98288107
226,0.884507443
227,0.974483082
228,0.997859572
229,0.999591005
230,0.996294519
231,0.995717313
232,0.968070313
233,0.966280302
234,0.198329611
235,0.890437011
236,0.994142325
237,0.992261297
238,0.977710103
239,0.963866776
240,0.998839444
241,0.993824906
242,0.696190389
243,0.661881504
244,0.981639574
245,0.9967017
246,0.9964141
247,0.993127413
248,0.971383403
249,0.99490852
250,0.999043588
251,0.999070222
252,0.811129421
253,0.999641602
254,0.999931714
255,0.999987798
256,0.982706295
257,0.997582758
258,0.993194332
259,0.981379752
260,0.99946296
261,0.994045623
262,0.979524752
263,0.996511364
264,0.998532648
265,0.999621929
266,0.994445019
267,0.921871683
268,0.998520819
269,0.991040534
270,0.998793016
271,0.997780623
272,0.996017334
273,0.989505631
274,0.674956433
275,0.999307632
276,0.936184852
277,0.998549902
278,0.999306902
279,0.914035374
280,0.857165997
281,0.999736287
282,0.996549761
283,0.788646032
284,0.980725501
285,0.994368923
286,0.967049884
287,0.999476998
288,0.998873652
289,0.996748748
290,0.999273445
291,0.506504808
292,0.933139383
293,0.998471617
294,0.986401445
295,0.996779871
296,0.68180566
297,0.558017709
298,0.989739048
299,0.769335036
300,0.992936871
301,0.660214964
302,0.999885269
303,0.907645048
304,0.819948421
305,0.996717291
306,0.994737094
307,0.991041253
308,0.999124684
309,0.980192316
310,0.996760201
311,0.999351852
312,0.995869126
313,0.997224748
314,0.999481887
315,0.999951666
316,0.997484848
317,0.942984086
318,0.998303821
319,0.378787086
320,0.995819077
321,0.992243128
322,0.658871971
323,0.999776659
324,0.979247653
325,0.871639479
326,0.869483932
327,0.979793911
328,0.99908421
329,0.997940129
330,0.998207883
331,0.999570223
332,0.993729967
333,0.9991514
334,0.976040625
335,0.997943551
336,0.991362661
337,0.996731649
338,0.991705806
339,0.996667307
340,0.998819132
341,0.992651559
342,0.992309909
343,0.989745688
344,0.999500204
345,0.995100555
346,0.998005401
347,0.995979069
348,0.993247373
349,0.998858096
350,0.805064741
351,0.982686589
352,0.996168271
353,0.997965319
354,0.717317454
355,0.975030458
356,0.998655714
357,0.994267418
358,0.998503782
359,0.991419382
360,0.485266718
361,0.982555449
362,0.957448722
363,0.987766068
364,0.914342204
365,0.999643204
366,0.999081885
367,0.996237641
368,0.99933153
369,0.99486358
370,0.997724097
371,0.988558651
372,0.997817629
373,0.7132143
374,0.451973841
375,0.993203187
376,0.997082752
377,0.816715458
378,0.9989163
379,0.999724762
380,0.964990173
381,0.955820923
382,0.997737288
383,0.998618673
384,0.958254605
385,0.940755901
386,0.995227627
387,0.795337733
388,0.9459239
389,0.995076354
390,0.999910622
391,0.842319935
392,0.987989485
393,0.98188132
394,0.997498292
395,0.987839277
396,0.991013253
397,0.999709852
398,0.995413885
399,0.997680865
400,0.947928086
401,0.996675936
402,0.998722751
403,0.991609483
404,0.975575767
405,0.999320266
406,0.986329052
407,0.824280716
408,0.996081072
409,0.998063796
410,0.999401898
411,0.999232578
412,0.955864188
413,0.958058392
414,0.99371304
415,0.995542906
416,0.975269466
417,0.998288755
418,0.99808286
419,0.976853847
420,0.995090744
421,0.994122355
422,0.988752385
423,0.995626574
424,0.96056756
425,0.999410514
426,0.994294222
427,0.99801749
428,0.992589577
429,0.96693659
430,0.99916214
431,0.996933275
432,0.994834867
433,0.988267356
434,0.984332868
435,0.920074516
436,0.999497484
437,0.998560246
438,0.314139551
439,0.998703963
440,0.503819907
441,0.995394293
442,0.999776659
443,0.993783978
444,0.99907306
445,0.934424983
446,0.998402768
447,0.984344513
448,0.999196015
449,0.990441171
450,0.985811681
451,0.891328522
452,0.996892187
453,0.99942706
454,0.989512552
455,0.997231611
456,0.996983402
457,0.998621112
458,0.999728235
459,0.99957914
460,0.839126494
461,0.915011217
462,0.999995383
463,0.997160482
464,0.998243684
465,0.992864014
466,0.998796272
467,0.656975215
468,0.995860206
469,0.996840195
470,0.993363261
471,0.993333422
472,0.997416907
473,0.99712448
474,0.980980227
475,0.932883133
476,0.996320466
477,0.997247204
478,0.988930908
479,0.999939828
480,0.999833756
481,1
482,0.982513501
483,0.999307632
484,0.986822044
485,0.983899519
486,0.744713471
487,0.993351641
488,0.987301606
489,0.9996673
490,0.994951652
491,0.994566229
492,0.993953565
493,0.99864814
494,0.999340241
495,0.987376965
496,0.979769609
497,0.998951731
498,0.999080249
499,0.99900653
500,0.993960518
501,0.997218168
502,0.97759204
503,0.98786024
504,0.998609122
505,0.979179972
506,0.998920129
507,0.996807643
508,0.986796045
509,0.99770496
510,0.497147114
511,0.995152072
512,0.992472333
513,0.999454851
514,0.786218111
515,0.996780334
516,0.996417321
517,0.998076231
518,0.914059339
519,0.988960866
520,0.980864696
521,0.998432815
522,0.983798469
523,0.999975995
524,0.458657445
525,0.761099285
526,0.719460371
527,0.998256178
528,0.998704452
529,0.991470608
530,0.999231281
531,0.97880786
532,0.969430672
533,0.999844203
534,0.985034023
535,0.999048447
536,0.998707604
537,0.996128517
538,0.998625677
539,0.993472661
540,0.962601752
541,0.998191933
542,0.887826615
543,0.730049991
544,0.99915641
545,0.990133845
546,0.996884765
547,0.821959868
548,0.928545372
549,0.908243964
550,0.974076236
551,0.987137394
552,0.963532897
553,0.998934255
554,0.918486801
555,0.999155681
556,0.994951652
557,0.99977481
558,0.986538733
559,0.987382468
560,0.987433622
561,0.995437669
562,0.996948095
563,0.997618832
564,0.711725957
565,0.999852486
566,0.966516235
567,0.996353412
568,0.893798251
569,0.99747348
570,0.959971392
571,0.586256834
572,0.992142427
573,0.972762773
574,0.463694982
575,0.999704371
576,0.995495231
577,0.996244493
578,0.999115506
579,0.879329587
580,0.995963747
581,0.996411089
582,0.967272409
583,0.991933761
584,0.685816414
585,0.995790147
586,0.969927269
587,0.992024119
588,0.998789162
589,0.950301461
590,0.988572001
591,0.988817398
592,0.999516031
593,0.964880651
594,0.959340245
595,0.999533571
596,0.998545318
597,0.999673691
598,0.954243673
599,0.974580803
600,0.986356962
601,0.999193092
602,0.980920955
603,0.999476072
604,0.999521231
605,0.995961694
606,0.995131445
607,0.994644422
608,0.999137773
609,0.96570827
610,0.913049748
611,0.997932642
612,0.985010797
613,0.994523731
614,0.737145922
615,0.990180834
616,0.682397505
617,0.989695394
618,0.970729169
619,0.996889046
620,0.997961766
621,0.998921005
622,0.990744053
623,0.996980641
624,0.964434244
625,0.678031647
626,0.998483502
627,0.998333366
628,0.990994497
629,0.996721871
630,0.999257554
631,0.999274976
632,0.967762112
633,0.999267069
634,0.998747001
635,0.967493086
636,0.995355661
637,0.994915971
638,0.994421376
639,0.934108616
640,0.999420659
641,0.999086308
642,0.987442361
643,0.996389052
644,0.982553447
645,0.998408364
646,0.913635509
647,0.990622995
648,0.809755659
649,0.99913893
650,0.913816493
651,0.997650644
652,0.999970501
653,0.498260459
654,0.985539887
655,0.926331142
656,0.998049858
657,0.977602284
658,0.998442992
659,0.976304473
660,0.991550643
661,0.997560552
662,0.995252833
663,0.998519017
664,0.996602096
665,0.97927543
666,0.770373856
667,0.975338941
668,0.992690097
669,0.820271996
670,0.864956329
671,0.987651977
672,0.985503886
673,0.852859643
674,0.991841773
675,0.996622436
676,0.998953289
677,0.966799174
678,0.997710226
679,0.997038786
680,0.996632352
681,0.673214086
682,0.938220584
683,0.9962811
684,0.99754054
685,0.888518751
686,0.982529291
687,0.996066564
688,0.997588466
689,0.99956542
690,0.998649012
691,0.998008793
692,0.999593576
693,0.973697456
694,0.985213475
695,0.994241596
696,0.8286146
697,0.995685888
698,0.999306746
699,0.995822986
700,0.998073629
701,0.982841754
702,0.981267219
703,0.99407459
704,0.964746565
705,0.955755329
706,0.893365334
707,0.909494054
708,0.997330234
709,0.984846336
710,0.991877064
711,0.785086474
712,0.908008629
713,0.997410484
714,0.999536769
715,0.996595068
716,0.885402987
717,0.9752697
718,0.991312444
719,0.995438916
720,0.9889473
721,0.978368988
722,0.993738674
723,0.991420842
724,0.990160451
725,0.999696112
726,0.984405477
727,0.999190843
728,0.998802751
729,0.941563563
730,0.95357954
731,0.975070472
732,0.999450512
733,0.999940476
734,0.999682794
735,0.998033006
736,0.901944348
737,0.994613576
738,0.995339369
739,0.99748727
740,0.999183988
741,0.99756859
742,0.986900159
743,0.997289559
744,0.999889788
745,0.99284896
746,0.996363863
747,0.998437518
748,0.99956542
749,0.998451348
750,0.999682794
751,0.997932961
752,0.996308137
753,0.990660955
754,0.997929292
755,0.999623685
756,0.897925827
757,0.999644838
758,0.993635449
759,0.992120781
760,0.999313256
761,0.994171976
762,0.989059004
763,0.954840976
764,0.987187642
765,0.998548476
766,0.992194123
767,0.997041753
768,0.999492559
769,0.986617357
770,0.998809821
771,0.999568491
772,0.994566229
773,0.999825913
774,0.993786006
775,0.995726552
776,0.894614208
777,0.970515414
778,0.997586164
779,0.999753546
780,0.738009243
781,0.760936698
782,0.991337709
783,0.99966205
784,0.994767378
785,0.87415813
786,0.955002556
787,0.996953595
788,0.996124588
789,0.998304356
790,0.972581449
791,0.994144802
792,0.998988949
793,0.886491484
794,0.989400332
795,0.998677089
796,0.984796948
797,0.997823106
798,0.997917525
799,0.978949636
800,0.996692436
801,0.991729954
802,0.998869529
803,0.960915014
804,0.998275306
805,0.998747344
806,0.995283653
807,0.76998314
808,0.964920091
809,0.995826039
810,0.998747001
811,0.997106697
812,0.783224233
813,0.999573787
814,0.999464186
815,0.693858564
816,0.999128715
817,0.999931714
818,0.99794355
819,0.994547211
820,0.59771024
821,0.981018374
822,0.999573284
823,0.999658835
824,0.995981873
825,0.99953754
826,0.931156064
827,0.999592041
828,0.996590822
829,0.999155347
830,0.999993989
831,0.90727737
832,0.999526624
833,0.999366579
834,0.996747939
835,0.999913715
836,0.801192137
837,0.982936708
838,0.999795107
839,0.991357971
840,0.993959385
841,0.956987059
842,0.999993989
843,0.999642657
844,0.999899356
845,0.998081395
846,0.960104555
847,0.992663313
848,0.999129763
849,0.995317088
850,0.392098422
851,0.99925297
852,0.984745872
853,0.995691811
854,0.217629109
855,0.993720619
856,0.999200332
857,0.978793816
858,0.997221754
859,0.997162893
860,0.999588099
861,0.997801994
862,0.991146026
863,0.995635927
864,0.970947855
865,0.260920473
866,0.90967437
867,0.993501773
868,0.988472968
869,0.990656644
870,0.996536952
871,0.993720619
872,0.990993479
873,0.99863605
874,0.828361561
875,0.999985795
876,0.979977164
877,0.998283513
878,0.995549868
879,0.996695348
880,0.994912816
881,0.982426695
882,0.999310031
883,0.999344702
884,0.983111028
885,0.963696102
886,0.999404743
887,0.940395047
888,0.995507537
889,0.993685541
890,0.998466447
891,0.977621302
892,0.982906724
893,0.71905357
894,0.997855332
895,0.998597755
896,0.995306755
897,0.965648242
898,0.970179028
899,0.829078733
900,0.998341676
901,0.997034237
902,0.995816564
903,0.991712263
904,0.998174587
905,0.999548785
906,0.996390808
907,0.998701595
908,0.998796272
909,0.927998513
910,0.979078281
911,0.967473929
912,0.999090018
913,0.999776717
914,0.999766357
915,0.996049324
916,0.986654501
917,0.994340761
918,0.997387821
919,0.999651478
920,0.999077623
921,0.906380618
922,0.996447932
923,0.905096275
924,0.915397455
925,0.935538788
926,0.99916352
927,0.997016607
928,0.951878801
929,0.99798745
930,0.999748979
931,0.998900251
932,0.9992339
933,0.987567781
934,0.999239384
935,0.995650022
936,0.962355429
937,0.996493654
938,0.999261877
939,0.99460881
940,0.977914555
941,0.995502629
942,0.999661261
943,0.462638344
944,0.998174587
945,0.955798089
946,0.999000382
947,0.998046837
948,0.920695673
949,0.990971395
950,0.989034017
951,0.997536599
952,0.879650452
953,0.995272236
954,0.997971241
955,0.985893244
956,0.212324886
957,0.999736961
958,0.987045139
959,0.746634988
960,0.993586436
961,0.793821957
962,0.998481894
963,0.995443587
964,0.933639145
965,0.988874372
966,0.85387724
967,0.996468639
968,0.790612905
969,0.936937546
970,0.980531089
971,0.992576206
972,0.999823507
973,0.999769231
974,0.99707049
975,0.983308177
976,0.991394077
977,0.998138719
978,0.971280849
979,0.966345409
980,0.754859039
981,0.997780641
982,0.997755236
983,0.998362814
984,0.134812528
985,0.997861855
986,0.994993512
987,0.998484977
988,0.937230378
989,0.975877406
990,0.946369259
991,0.744092169
992,0.981438709
993,0.999892466
994,0.997239999
995,0.994324541
996,0.996907979
997,0.859459643
998,0.986378669
999,0.99965981
1000,0.99924079
1001,0.995951282
1002,0.975858524
1003,0.979232948
1004,0.996862952
1005,0.986597253
1006,0.990738703
1007,0.998824666
1008,0.999812249
1009,0.998273705
1010,0.997493092
1011,0.99854143
1012,0.972122051
1013,0.99905691
1014,0.995689107
1015,0.999542379
1016,0.994043513
1017,0.64025184
1018,0.984866042
1019,0.974796443
1020,0.999892279
1021,0.999641367
1022,0.970484467
1023,0.969733895
1024,0.997593455
1025,0.800229084
1026,0.993136956
1027,0.999993989
1028,0.982000352
1029,0.996717467
1030,0.998861915
1031,0.995788154
1032,0.999931714
1033,0.999827604
1034,0.992647705
1035,0.999843784
1036,0.996312155
1037,0.979007478
1038,0.992030753
1039,0.993251128
1040,0.988573215
1041,0.994372185
1042,0.972789859
1043,0.812475556
1044,0.906404809
1045,0.82573081
1046,0.996747576
1047,0.99735824
1048,0.993333422
1049,0.837450314
1050,0.989482887
1051,0.999113206
1052,0.999059829
1053,0.998813224
1054,0.881685087
1055,0.998981006
1056,0.991897263
1057,0.99541322
1058,0.999495121
1059,0.999182807
1060,0.995047889
1061,0.965520232
1062,0.983633644
1063,0.975616242
1064,0.992467691
1065,0.999773875
1066,0.998801091
1067,0.996946899
1068,0.887216945
1069,0.991673404
1070,0.997185947
1071,0.847293139
1072,0.999080276
1073,0.740585105
1074,0.993117015
1075,0.999588961
1076,0.999752576
1077,0.992716163
1078,0.993680045
1079,0.99833099
1080,0.786691873
1081,0.998754741
1082,0.99898426
1083,0.998497189
1084,0.99739693
1085,0.915075205
1086,0.999736319
1087,0.984057441
1088,0.994069269
1089,0.992697457
1090,0.999107036
1091,0.994996589
1092,0.98624319
1093,0.995727694
1094,0.999046646
1095,0.999182804
1096,0.997863534
1097,0.999284682
1098,1
1099,0.996995443
1100,0.994956157
1101,0.981395945
1102,0.969333983
1103,0.999770518
1104,0.539991961
1105,0.99992284
1106,0.999134375
1107,0.998884549
1108,0.993685593
1109,0.996254798
1110,0.998294535
1111,0.998747001
1112,0.998369086
1113,0.998062454
1114,0.92365827
1115,0.943707115
1116,0.99615521
1117,0.984785666
1118,0.930726538
1119,0.879873987
1120,0.995817043
1121,0.993146655
1122,0.698425532
1123,0.956674875
1124,0.981751062
1125,0.999092603
1126,0.9967017
1127,0.996494388
1128,0.998511369
1129,0.999196438
1130,0.999115418
1131,0.968630551
1132,0.994669739
1133,0.997250572
1134,0.999427342
1135,0.70821223
1136,0.947271867
1137,0.997710616
1138,0.999985795
1139,0.997799166
1140,0.974728729
1141,0.991740942
1142,0.987402293
1143,0.998366775
1144,0.98503613
1145,0.994121264
1146,0.999694948
1147,0.999652832
1148,0.989223318
1149,0.999411092
1150,0.999704441
1151,0.999707687
1152,0.998989111
1153,0.999758302
1154,0.547714456
1155,0.999879006
1156,0.998346442
1157,0.984939698
1158,0.970422391
1159,0.994896379
1160,0.972402663
1161,0.998857685
1162,0.999664988
1163,0.982044077
1164,0.999842119
1165,0.999053643
1166,0.976762531
1167,0.99901789
1168,0.99935558
1169,0.958589044
1170,0.913546541
1171,0.999151478
1172,0.9751811
1173,0.995842871
1174,0.904111344
1175,0.994322223
1176,0.997593724
1177,0.998747841
1178,0.996476202
1179,0.995951586
1180,0.569904839
1181,0.773721206
1182,0.729104524
1183,0.99741621
1184,0.993859859
1185,1
1186,0.986373956
1187,0.997331687
1188,0.376612485
1189,0.996485597
1190,0.997046818
1191,0.996908248
1192,0.998962588
1193,0.999559784
1194,0.997290169
1195,0.999678318
1196,0.957529832
1197,0.997610701
1198,0.996422368
1199,0.9938326
1200,0.999210319
1201,0.996547381
1202,0.996054398
1203,1
1204,0.993630797
1205,0.99757965
1206,0.998475975
1207,0.962529815
1208,0.996902364
1209,0.900069851
1210,0.980185756
1211,0.989955644
1212,0.996255587
1213,0.973214108
1214,0.989060449
1215,0.997838487
1216,0.976377347
1217,0.995739486
1218,0.999309148
1219,0.989936453
1220,0.813155293
1221,0.997428732
1222,0.993219987
1223,0.998603236
1224,0.971975974
1225,0.999324747
1226,0.998400258
1227,0.99740601
1228,0.999001307
1229,0.995601915
1230,0.99916214
1231,0.997768383
1232,0.995563292
1233,0.998229206
1234,0.999379372
1235,0.996727501
1236,0.997409676
1237,0.994054629
1238,0.992917075
1239,0.99484006
1240,0.979518079
1241,0.985632741
1242,0.986902741
1243,0.991057386
1244,0.999859921
1245,0.997339166
1246,0.777501694
1247,0.994959006
1248,0.997229357
1249,0.989524753
1250,0.999985795
1251,0.985076448
1252,0.872820091
1253,0.999196968
1254,0.997417394
1255,0.999337903
1256,0.999935859
1257,0.931759707
1258,0.986236033
1259,0.995903277
1260,0.993205932
1261,0.9996713
1262,0.990603249
1263,0.998432663
1264,0.998298435
1265,0.990631724
1266,0.99707572
1267,0.992842394
1268,0.997989251
1269,0.997483041
1270,0.999754942
1271,0.961382128
1272,0.998233608
1273,0.99819295
1274,0.975261366
1275,0.996630117
1276,0.999056454
1277,0.99633375
1278,0.995583752
1279,0.992527032
1280,0.952204394
1281,0.999528896
1282,0.984419458
1283,0.975279072
1284,0.996565394
1285,0.999219903
1286,0.998665887
1287,0.746083523
1288,0.986921617
1289,0.933358054
1290,0.997131638
1291,0.993897334
1292,0.966903154
1293,0.996500608
1294,0.995946084
1295,0.99798745
1296,0.987084266
1297,0.998002117
1298,0.987294812
1299,0.987000218
1300,0.808933921
1301,0.969402353
1302,0.958754454
1303,0.999231613
1304,0.994889587
1305,0.833516485
1306,0.999102634
1307,0.999923547
1308,0.999651073
1309,0.997319642
1310,0.998158281
1311,0.955436148
1312,0.998976716
1313,0.860957804
1314,0.953121886
1315,0.992959058
1316,0.994743171
1317,0.998061443
1318,0.998546182
1319,0.999011574
1320,0.883423645
1321,0.931189027
1322,0.99825161
1323,0.994432946
1324,0.999000804
1325,0.998284896
1326,0.987793573
1327,0.945815989
1328,0.986762755
1329,0.995761841
1330,0.995799568
1331,0.999373051
1332,0.998602564
1333,0.908735462
1334,0.9935529
1335,0.854043956
1336,0.995804712
1337,0.994006927
1338,0.9996713
1339,0.691649687
1340,0.983429068
1341,0.99113495
1342,0.990927458
1343,0.998448516
1344,0.995706736
1345,0.999508636
1346,0.996946668
1347,0.998887665
1348,0.976995583
1349,0.997300405
1350,0.996805416
1351,0.954393932
1352,0.994997433
1353,0.981635457
1354,0.999469781
1355,0.887096358
1356,0.991805671
1357,0.922523212
1358,0.944295405
1359,0.20711566
1360,0.332018905
1361,0.994529486
1362,0.991885554
1363,0.998132265
1364,0.98274432
1365,0.999486916
1366,0.977016682
1367,0.999651229
1368,0.996432972
1369,0.998558786
1370,0.978575404
1371,0.998743328
1372,0.991407558
1373,0.926688933
1374,0.9967017
1375,0.999122261
1376,0.992710032
1377,0.982297637
1378,0.998157407
1379,0.963791589
1380,0.994912073
1381,0.998309122
1382,0.972197937
1383,0.998918091
1384,0.999928377
1385,0.994339155
1386,0.998621112
1387,0.984015636
1388,0.919694681
1389,0.997615525
1390,0.999297206
1391,0.170603293
1392,0.987870707
1393,0.963932242
1394,0.99192556
1395,0.787557511
1396,0.993126207
1397,0.994333517
1398,0.996143958
1399,0.982597812
1400,0.995076354
1401,0.999931714
1402,0.998944917
1403,0.998658364
1404,0.994888088
1405,0.974122427
1406,0.990869535
1407,0.997632466
1408,0.997504603
1409,0.983992572
1410,0.995147407
1411,0.991397445
1412,0.995076354
1413,0.483693437
1414,0.821011545
1415,0.916790184
1416,0.999208793
1417,0.977032229
1418,0.997491965
1419,0.999878954
1420,0.996215521
1421,0.998697276
1422,0.990871991
1423,0.993983609
1424,0.997458699
1425,0.962295311
1426,0.983929627
1427,0.999911211
1428,0.979195021
1429,0.203180229
1430,0.992514608
1431,0.997053226
1432,0.993572024
1433,0.658000059
1434,0.859459643
1435,0.963294104
1436,0.998400258
1437,0.999158404
1438,0.996366328
1439,0.977059547
1440,0.989471532
1441,0.991920652
1442,0.997554585
1443,0.998529505
1444,0.999313758
1445,0.998865965
1446,0.997100254
1447,0.997224748
1448,0.969233487
1449,0.999003094
1450,0.908050279
1451,0.977098799
1452,0.992314543
1453,0.998214481
1454,0.994340227
1455,0.984472673
1456,0.958054842
1457,0.997524691
1458,0.999267069
1459,0.992137157
1460,0.988706252
1461,0.998402637
1462,0.180874069
1463,0.999411163
1464,0.823902953
1465,0.996720247
1466,0.997535904
1467,0.963381437
1468,0.994815161
1469,0.990099027
1470,0.993326147
1471,0.996237268
1472,0.964327621
1473,0.973679924
1474,0.999614329
1475,0.998018642
1476,0.995491912
1477,0.972093569
1478,0.998205231
1479,0.992222871
1480,0.995228439
1481,0.997090263
1482,0.657117074
1483,0.988981129
1484,0.988383005
1485,0.998157456
1486,0.988817985
1487,0.99723122
1488,0.980023706
1489,0.997639675
1490,0.9676889
1491,0.998789986
1492,0.99535397
1493,0.97251455
1494,0.971054299
1495,0.992693857
1496,0.998164766
1497,0.999740812
1498,0.991677576
1499,0.99893349
1500,0.998738748
1501,0.99845206
1502,0.434627768
1503,0.993118041
1504,0.987797373
1505,0.99353409
1506,0.987231426
1507,0.996774951
1508,0.798007859
1509,0.997430131
1510,0.998255596
1511,0.988118173
1512,0.999241277
1513,0.99731445
1514,0.997040788
1515,0.895897713
1516,0.956497939
1517,0.380372779
1518,0.97939156
1519,0.999201758
1520,0.995786352
1521,0.991088184
1522,0.984297506
1523,0.994410171
1524,0.963649547
1525,0.999103568
1526,0.992595385
1527,0.997388524
1528,0.992967003
1529,0.995358041
1530,0.997084634
1531,0.994196835
1532,0.998573683
1533,0.994492764
1534,0.999286643
1535,0.997570665
1536,0.976902785
1537,0.99908329
1538,0.998860952
1539,0.994851284
1540,0.9968602
1541,0.999804782
1542,0.985478216
1543,0.976603236
1544,0.993044615
1545,0.992883436
1546,0.998104217
1547,0.997398406
1548,0.997534162
1549,0.999614329
1550,0.998698939
1551,0.998743328
1552,0.999501425
1553,0.999774208
1554,0.999845097
1555,0.999172065
1556,0.995624217
1557,0.990029212
1558,0.99981861
1559,0.998259372
1560,0.943955188
1561,0.994640283
1562,0.839662324
1563,0.810318965
1564,0.993653079
1565,0.995851226
1566,0.964946824
1567,0.999187477
1568,0.882576939
1569,0.987264754
1570,0.973917244
1571,0.647827868
1572,0.998453692
1573,0.362592156
1574,0.99927306
1575,0.992281626
1576,0.988515359
1577,0.997789247
1578,0.882576939
1579,0.984257834
1580,0.719959155
1581,0.99730448
1582,0.999839945
1583,0.967466786
1584,1
1585,0.986829072
1586,0.980145208
1587,0.981064398
1588,0.991476926
1589,0.995670308
1590,0.999267069
1591,0.981585628
1592,0.99708962
1593,0.974019331
1594,0.990931264
1595,0.309958118
1596,0.98319244
1597,0.998167195
1598,0.985742826
1599,0.421615496
1600,0.997370449
1601,0.998543449
1602,0.983350011
1603,0.989545139
1604,0.998541376
1605,0.960333851
1606,0.997663017
1607,0.947425924
1608,0.770897718
1609,0.952010556
1610,0.859887754
1611,0.999450512
1612,0.993824363
1613,0.999575725
1614,0.928131618
1615,0.999003094
1616,0.99715008
1617,0.590058204
1618,0.993957906
1619,0.99860261
1620,0.951475194
1621,0.955397353
1622,0.738158399
1623,0.99369913
1624,0.99828094
1625,0.988025895
1626,0.999396471
1627,0.507144261
1628,0.85972892
1629,0.997710616
1630,0.999384431
1631,0.998877457
1632,0.995385749
1633,0.98388706
1634,0.998858143
1635,0.996990353
1636,0.926509469
1637,0.96262891
1638,0.994970603
1639,0.85344668
1640,0.997522367
1641,0.999730227
1642,0.602460507
1643,0.999897852
1644,0.998360711
1645,0.908548427
1646,0.988749441
1647,0.995148513
1648,0.993327454
1649,0.98973296
1650,0.993688301
1651,0.920299181
1652,0.998100874
1653,0.998918293
1654,0.999973311
1655,0.98484172
1656,0.998155375
1657,0.994566229
1658,0.997006134
1659,0.983892002
1660,0.999835097
1661,0.99750061
1662,0.999466462
1663,0.993410464
1664,0.998035052
1665,0.92339096
1666,0.997631986
1667,0.873804652
1668,0.999995383
