Id,Action
676,0.995550839
677,0.898737046
678,0.992324473
679,0.98355971
680,0.986650824
681,0.180842697
682,0.788596897
683,0.978565954
684,0.990767543
685,0.852707084
686,0.992656873
687,0.994322345
688,0.994605883
689,0.99864194
690,0.998692099
691,0.999314581
692,0.997859795
693,0.945716973
694,0.974884147
695,0.968078891
696,0.726132793
697,0.989524044
698,0.993526781
699,0.89529196
700,0.987461115
701,0.983031986
702,0.974241966
703,0.994641742
704,0.927745789
705,0.742826883
706,0.911825603
707,0.812611607
708,0.997235425
709,0.870841838
710,0.9412118
711,0.758811218
712,0.859378369
713,0.996579258
714,0.998749604
715,0.97084089
716,0.587571099
717,0.944548708
718,0.975870406
719,0.987536397
720,0.985756847
721,0.937900805
722,0.985465682
723,0.991968306
724,0.971446404
725,0.999880702
726,0.937454941
727,0.9990305
728,0.998195727
729,0.416294609
730,0.922510077
731,0.958064102
732,0.997508689
733,0.999967095
734,0.998358843
735,0.997299441
736,0.59436683
737,0.992938167
738,0.975875577
739,0.98026829
740,0.99802404
741,0.99108167
742,0.946980645
743,0.964534943
744,0.999360884
745,0.988251909
746,0.980789954
747,0.998885251
748,0.998621211
749,0.990159071
750,0.998394911
751,0.986291394
752,0.982651904
753,0.994015005
754,0.988184177
755,0.998667809
756,0.454947109
757,0.999324807
758,0.974795106
759,0.966823191
760,0.997423481
761,0.996990196
762,0.960494
763,0.919679789
764,0.923696712
765,0.999150609
766,0.977582721
767,0.969214659
768,0.998375915
769,0.926448292
770,0.99619289
771,0.998410591
772,0.99305776
773,0.997128888
774,0.920073667
775,0.988257069
776,0.88896471
777,0.94964937
778,0.995305111
779,0.995172922
780,0.599859296
781,0.479093693
782,0.990535881
783,0.999672117
784,0.973578423
785,0.825030319
786,0.773836698
787,0.981535062
788,0.981135322
789,0.992152782
790,0.860795466
791,0.98587532
792,0.986391375
793,0.663064175
794,0.975948929
795,0.995297663
796,0.966998372
797,0.993630597
798,0.991325383
799,0.965071164
800,0.994689347
801,0.973073235
802,0.9977335
803,0.814492507
804,0.997587693
805,0.998456872
806,0.969363786
807,0.653809163
808,0.940835973
809,0.880922542
810,0.992107968
811,0.988820892
812,0.639195667
813,0.997781238
814,0.942003546
815,0.353787029
816,0.997775252
817,0.999994792
818,0.983146985
819,0.976358506
820,0.51399168
821,0.81837713
822,0.993573402
823,0.995391955
824,0.993588911
825,0.998949257
826,0.947714507
827,0.99880991
828,0.993331395
829,0.998042265
830,0.99600724
831,0.797433146
832,0.992884799
833,0.998721345
834,0.999967936
835,1
836,0.701462768
837,0.975578844
838,0.996538364
839,0.934740947
840,0.991525257
841,0.69604603
842,0.99900724
843,0.998139783
844,0.999802673
845,0.994941283
846,0.911807501
847,0.998023434
848,0.992612009
849,0.980985414
850,0.092425984
851,0.999759867
852,0.977193321
853,0.995705996
854,0.042028309
855,0.96349571
856,0.997463505
857,0.929142153
858,0.967682723
859,0.987341316
860,0.999335135
861,0.991580968
862,0.97768226
863,0.97951225
864,0.89986056
865,0.088620391
866,0.9393579
867,0.971524795
868,0.933969815
869,0.932876815
870,0.986324767
871,0.96349571
872,0.978224606
873,0.997456566
874,0.779996978
875,0.999952679
876,0.903539246
877,0.989833333
878,0.982643571
879,0.994499427
880,0.970519604
881,0.836115188
882,0.990468887
883,0.99032403
884,0.932564913
885,0.954616977
886,0.999555424
887,0.863048533
888,0.979634567
889,0.972452273
890,0.98973474
891,0.927769111
892,0.920393494
893,0.286438917
894,0.998034304
895,0.995664763
896,0.973611909
897,0.908688582
898,0.958937167
899,0.620991732
900,0.984794998
901,0.99360686
902,0.977586192
903,0.97105997
904,0.99139504
905,0.999886189
906,0.983319539
907,0.998585806
908,0.991991912
909,0.906132018
910,0.731112547
911,0.823595427
912,0.992612472
913,0.997651335
914,0.998640678
915,0.969487127
916,0.958962902
917,0.973184064
918,0.966541714
919,0.999825867
920,0.997174584
921,0.853232947
922,0.991314673
923,0.882753865
924,0.920210239
925,0.859203451
926,0.991405716
927,0.989727678
928,0.940774814
929,0.992303533
930,0.999145992
931,0.956935009
932,0.996864404
933,0.931473895
934,0.986873248
935,0.995812259
936,0.903250941
937,0.995307825
938,0.998579481
939,0.995612169
940,0.959516894
941,0.995455309
942,0.999837584
943,0.407098118
944,0.99139504
945,0.862056521
946,0.986138456
947,0.998823529
948,0.943048439
949,0.960802883
950,0.923247209
951,0.992948131
952,0.738232321
953,0.982587644
954,0.997568036
955,0.87747807
956,0.041861349
957,0.996284616
958,0.948470432
959,0.451543772
960,0.984637853
961,0.81284965
962,0.998531171
963,0.982899944
964,0.937723357
965,0.996203271
966,0.86664688
967,0.996321042
968,0.542960052
969,0.943305598
970,0.927840942
971,0.98794905
972,0.997117865
973,0.998532771
974,0.97468361
975,0.925506804
976,0.974672375
977,0.997368603
978,0.930874876
979,0.896713513
980,0.373178721
981,0.996092243
982,0.985575824
983,0.996926178
984,0.040260536
985,0.995632947
986,0.971299761
987,0.996376893
988,0.894473953
989,0.952726118
990,0.874399059
991,0.611532629
992,0.943833873
993,0.999486988
994,0.998278946
995,0.988339218
996,0.988416094
997,0.814075689
998,0.947827975
999,0.999384181
1000,0.993240863
1001,0.989274805
1002,0.914859232
1003,0.914691456
1004,0.985423027
1005,0.889232563
1006,0.983084687
1007,0.994142215
1008,0.995690125
1009,0.994176415
1010,0.987580592
1011,0.996864324
1012,0.950873515
1013,0.99501757
1014,0.982463981
1015,0.923206183
1016,0.979599004
1017,0.683212481
1018,0.970357547
1019,0.83659062
1020,1
1021,0.998422669
1022,0.801718188
1023,0.970177593
1024,0.98376289
1025,0.453000374
1026,0.902101748
1027,0.99900724
1028,0.887861098
1029,0.994535229
1030,0.995459861
1031,0.963036308
1032,0.999994792
1033,0.998286179
1034,0.983071358
1035,0.999360291
1036,0.996313503
1037,0.956514847
1038,0.944516363
1039,0.963896145
1040,0.98243749
1041,0.976794165
1042,0.960597852
1043,0.779149464
1044,0.821518097
1045,0.639150143
1046,0.982308629
1047,0.993135664
1048,0.958171628
1049,0.810025354
1050,0.936140663
1051,0.992438751
1052,0.998
1053,0.98735416
1054,0.778555931
1055,0.999329317
1056,0.986740336
1057,0.972982131
1058,0.993
1059,0.990828281
1060,0.976845275
1061,0.932891908
1062,0.914468865
1063,0.983478678
1064,0.976222797
1065,0.992747368
1066,0.993230322
1067,0.995391903
1068,0.860787494
1069,0.972744163
1070,0.991403712
1071,0.780454683
1072,0.998126345
1073,0.720350524
1074,0.985439777
1075,0.998538579
1076,0.997488608
1077,0.978072093
1078,0.940982102
1079,0.996783224
1080,0.478254263
1081,0.997737719
1082,0.99778409
1083,1
1084,0.980669157
1085,0.938646411
1086,0.998834312
1087,0.902724889
1088,0.950475098
1089,0.98958708
1090,0.994716015
1091,0.967616875
1092,0.931907439
1093,0.9929
1094,0.986555936
1095,0.993334265
1096,0.985253257
1097,0.995423017
1098,0.9935
1099,0.97681438
1100,0.989415668
1101,0.970906491
1102,0.955065696
1103,0.997743046
1104,0.25242252
1105,1
1106,0.997877933
1107,0.993194671
1108,0.943996703
1109,0.981622026
1110,0.997272944
1111,0.992107968
1112,0.988722869
1113,0.991192545
1114,0.846272439
1115,0.934777015
1116,0.991336532
1117,0.975132476
1118,0.772421976
1119,0.697797518
1120,0.997674997
1121,0.9754865
1122,0.489338362
1123,0.885265271
1124,0.875063471
1125,0.99796875
1126,0.992613589
1127,0.993270352
1128,0.994490406
1129,0.997581309
1130,0.997280218
1131,0.829874138
1132,0.956156215
1133,0.99574069
1134,0.99817567
1135,0.565906923
1136,0.85862777
1137,0.987368778
1138,0.999844506
1139,0.99246022
1140,0.950547936
1141,0.972257747
1142,0.963741329
1143,0.992806854
1144,0.963123838
1145,0.979628235
1146,0.998700549
1147,0.999
1148,0.981521876
1149,0.997399828
1150,0.998972064
1151,0.998723823
1152,0.997034932
1153,0.99912144
1154,0.129338527
1155,0.998994204
1156,0.995233604
1157,0.909159703
1158,0.897279526
1159,0.977743097
1160,0.866335653
1161,0.999504118
1162,0.997072533
1163,0.95934575
1164,0.9998017
1165,0.994640268
1166,0.908322739
1167,0.996782358
1168,0.968716501
1169,0.898939561
1170,0.630931429
1171,0.999825867
1172,0.91241537
1173,0.990061775
1174,0.784332238
1175,0.978375264
1176,0.984083265
1177,0.990300412
1178,0.984026894
1179,0.978582314
1180,0.167380926
1181,0.515812163
1182,0.56070666
1183,0.990949625
1184,0.991521628
1185,0.999952679
1186,0.922038315
1187,0.995434574
1188,0.058041447
1189,0.991163819
1190,0.981926298
1191,0.994732441
1192,0.984152583
1193,0.999751072
1194,0.989926572
1195,0.998
1196,0.849352149
1197,0.996232388
1198,0.986051801
1199,0.976139251
1200,0.99826745
1201,0.985583762
1202,0.999971429
1203,0.99944465
1204,0.947712197
1205,0.993486088
1206,0.9985
1207,0.870660005
1208,0.994706966
1209,0.797431087
1210,0.895856578
1211,0.995687571
1212,0.98391398
1213,0.879764968
1214,0.939598805
1215,0.982712823
1216,0.903231161
1217,0.960001571
1218,0.995386281
1219,0.912489823
1220,0.569269272
1221,0.981263725
1222,0.987978782
1223,0.997131563
1224,0.940215822
1225,0.99404388
1226,0.998976744
1227,0.99185662
1228,0.997805793
1229,0.981404339
1230,0.996478283
1231,0.979315897
1232,0.983281487
1233,0.990881266
1234,0.999299726
1235,0.983766962
1236,0.990307786
1237,0.976667735
1238,0.954169242
1239,0.996613076
1240,0.969689029
1241,0.972711713
1242,0.926384035
1243,0.983414251
1244,0.998740887
1245,0.986965887
1246,0.770539451
1247,0.99397547
1248,0.99624063
1249,0.972471308
1250,0.999844506
1251,0.927435347
1252,0.585449482
1253,0.999637026
1254,0.995086986
1255,0.996331434
1256,0.999975002
1257,0.586397813
1258,0.971633679
1259,0.992842231
1260,0.992934608
1261,0.984638464
1262,0.971176721
1263,0.994477513
1264,0.997278873
1265,0.988196642
1266,0.997769833
1267,0.987530198
1268,0.990202875
1269,0.982425023
1270,0.999210269
1271,0.958752206
1272,0.994192456
1273,0.994016083
1274,0.924858557
1275,0.990602749
1276,0.999966601
1277,0.970032566
1278,0.968945787
1279,0.979524817
1280,0.936818618
1281,0.997117971
1282,0.922176401
1283,0.970932108
1284,0.992099341
1285,0.998389745
1286,0.979258595
1287,0.557457724
1288,0.971839138
1289,0.891899225
1290,0.99808319
1291,0.929040461
1292,0.96819304
1293,0.986165882
1294,0.985869292
1295,0.992303533
1296,0.948842889
1297,0.991032625
1298,0.88001102
1299,0.928772261
1300,0.788006144
1301,0.962721851
1302,0.970355099
1303,0.99298955
1304,0.989012865
1305,0.436428597
1306,0.995845231
1307,1
1308,0.998256619
1309,0.993228402
1310,0.99047309
1311,0.939849183
1312,0.993369889
1313,0.801689854
1314,0.962565842
1315,0.984127153
1316,0.979368513
1317,0.992817011
1318,0.992549446
1319,0.991993378
1320,0.829462358
1321,0.907399379
1322,0.995681513
1323,0.983668431
1324,0.993015133
1325,0.978812605
1326,0.942079751
1327,0.859400589
1328,0.956483731
1329,0.91939545
1330,0.98649109
1331,0.983759045
1332,0.997512805
1333,0.860182235
1334,0.987900164
1335,0.7225942
1336,0.983993728
1337,0.99659655
1338,0.984638464
1339,0.340365413
1340,0.98116999
1341,0.982323153
1342,0.930434475
1343,0.978071097
1344,0.982333484
1345,0.998753983
1346,0.972440868
1347,0.990906015
1348,0.916018164
1349,0.986547208
1350,0.979920048
1351,0.924169805
1352,0.996124981
1353,0.914596173
1354,0.996796824
1355,0.583836582
1356,0.97149537
1357,0.763475212
1358,0.823895684
1359,0.073479046
1360,0.249678469
1361,0.965842274
1362,0.982765027
1363,0.996104212
1364,0.930034214
1365,0.98952162
1366,0.896677654
1367,0.998841052
1368,0.989736444
1369,0.991717466
1370,0.933049464
1371,0.990010927
1372,0.981150002
1373,0.938306108
1374,0.991613589
1375,0.997082462
1376,0.960888001
1377,0.973572615
1378,0.955725089
1379,0.818548829
1380,0.985094257
1381,0.989257549
1382,0.974113255
1383,0.998811097
1384,0.999780711
1385,0.976765613
1386,0.99813418
1387,0.929577175
1388,0.705119394
1389,0.996314309
1390,0.99841242
1391,0.046122506
1392,0.996357139
1393,0.883911402
1394,0.982281926
1395,0.79281997
1396,0.979842558
1397,0.975548291
1398,0.994853385
1399,0.964446581
1400,0.978371031
1401,0.999994792
1402,0.995357639
1403,0.996920143
1404,0.972223403
1405,0.905875595
1406,0.993119972
1407,0.991102599
1408,0.989248884
1409,0.96402376
1410,0.979927794
1411,0.959670095
1412,0.978371031
1413,0.294103896
1414,0.740828214
1415,0.784362887
1416,0.996
1417,0.951766896
1418,0.994628998
1419,0.997067863
1420,0.967716426
1421,0.996622337
1422,0.989866738
1423,0.988635387
1424,0.993887494
1425,0.980197705
1426,0.949945178
1427,0.999700006
1428,0.981864427
1429,0.02710225
1430,0.983087801
1431,0.996562972
1432,0.991181804
1433,0.460011183
1434,0.826675269
1435,0.932632023
1436,0.999976744
1437,0.996948402
1438,0.936613635
1439,0.975841251
1440,0.984572959
1441,0.991540595
1442,0.990889155
1443,0.998625786
1444,0.999738681
1445,0.993840427
1446,0.990947629
1447,0.982061614
1448,0.954843551
1449,0.992530258
1450,0.86066617
1451,0.937923899
1452,0.987398216
1453,0.998301502
1454,0.968573387
1455,0.932764619
1456,0.968535457
1457,0.982818158
1458,0.998476617
1459,0.990803837
1460,0.993821569
1461,0.998177538
1462,0.040775619
1463,0.993206312
1464,0.797606479
1465,0.994518778
1466,0.992502926
1467,0.928380831
1468,0.99403508
1469,0.972880624
1470,0.992370175
1471,0.991605248
1472,0.919520028
1473,0.947586831
1474,0.998842863
1475,0.99516692
1476,0.982448357
1477,0.956965431
1478,0.98973564
1479,0.971087293
1480,0.991196804
1481,0.987473577
1482,0.342156331
1483,0.966746162
1484,0.985392521
1485,0.991273029
1486,0.967847605
1487,0.991056379
1488,0.973908306
1489,0.983038603
1490,0.970191139
1491,0.997071262
1492,0.992989233
1493,0.817008115
1494,0.894323106
1495,0.986395843
1496,0.993311718
1497,0.999030948
1498,0.972004026
1499,0.995041948
1500,0.995697631
1501,0.99535351
1502,0.172820489
1503,0.983103707
1504,0.936922067
1505,0.993149306
1506,0.925426969
1507,0.992727852
1508,0.375562357
1509,0.992175133
1510,0.997263421
1511,0.984829838
1512,0.998650679
1513,0.994116826
1514,0.993473128
1515,0.96185
1516,0.868515907
1517,0.092916412
1518,0.95291316
1519,0.995495864
1520,0.981545217
1521,0.971866531
1522,0.939294273
1523,0.913738678
1524,0.945802686
1525,0.99487789
1526,0.992187052
1527,0.962611631
1528,0.979133459
1529,0.983321289
1530,0.985197941
1531,0.985790735
1532,0.99660225
1533,0.979000406
1534,0.994590759
1535,0.997884591
1536,0.967959156
1537,0.997016536
1538,0.99764465
1539,0.971704034
1540,0.982273543
1541,0.998964079
1542,0.903047536
1543,0.930087293
1544,0.965823182
1545,0.976701733
1546,0.993912866
1547,0.977319845
1548,0.998429894
1549,0.997327037
1550,0.998560052
1551,0.990010927
1552,0.997636401
1553,0.999061103
1554,0.99868722
1555,0.996397555
1556,0.972111733
1557,0.912702624
1558,0.994884518
1559,0.996582951
1560,0.761197489
1561,0.99235789
1562,0.567853025
1563,0.688601695
1564,0.992248686
1565,0.985102004
1566,0.864332418
1567,0.999912994
1568,0.544106517
1569,0.954127116
1570,0.959418264
1571,0.402301137
1572,0.99795233
1573,0.063849492
1574,0.998911621
1575,0.977634599
1576,0.976558254
1577,0.976799113
1578,0.544106517
1579,0.929636917
1580,0.292841243
1581,0.9971034
1582,0.986088889
1583,0.973234805
1584,0.999708934
1585,0.910982858
1586,0.948298974
1587,0.967637339
1588,0.983605325
1589,0.994687175
1590,0.998463464
1591,0.984972724
1592,0.991614089
1593,0.863653999
1594,0.992458861
1595,0.050689153
1596,0.93037096
1597,0.995738515
1598,0.965839554
1599,0.311435387
1600,0.986269284
1601,0.99700453
1602,0.924011545
1603,0.944391009
1604,0.995366005
1605,0.933874358
1606,0.947229677
1607,0.902627115
1608,0.658778589
1609,0.890742216
1610,0.569907633
1611,0.997508689
1612,0.991817113
1613,0.994590422
1614,0.605539984
1615,0.992530258
1616,0.981730316
1617,0.189559521
1618,0.973013942
1619,0.999304888
1620,0.76974928
1621,0.93965031
1622,0.322970595
1623,0.977062936
1624,0.996037748
1625,0.949239782
1626,0.99699655
1627,0.17547667
1628,0.748921222
1629,0.987368778
1630,0.996771065
1631,0.996156942
1632,0.97870298
1633,0.93277949
1634,0.998313675
1635,0.959552071
1636,0.761271679
1637,0.936760535
1638,0.978754208
1639,0.575335544
1640,0.96117455
1641,0.9993
1642,0.334025956
1643,1
1644,0.9958876
1645,0.721748687
1646,0.998476139
1647,0.991217714
1648,0.975846289
1649,0.981869634
1650,0.957087141
1651,0.926149227
1652,0.996936168
1653,0.966121676
1654,0.999973442
1655,0.925702106
1656,0.989617716
1657,0.993491773
1658,0.993329807
1659,0.927354259
1660,0.998897401
1661,0.995732581
1662,0.999708934
1663,0.946375792
1664,0.997546901
1665,0.510600825
1666,0.99478635
1667,0.519077691
1668,0.999975002
1669,0.998207103
1670,0.995124603
1671,0.676492815
