Id,Action
220,0.641920708
221,0.11892752
222,0.902322808
223,0.828488478
224,0.448008532
225,0.864000477
226,0.578595578
227,0.248975657
228,0.775816585
229,0.971711418
230,0.871677516
231,0.646589495
232,0.366204004
233,0.269502077
234,0.736411356
235,0.70906781
236,0.448132356
237,0.67571561
238,0.770902188
239,0.449970091
240,0.828606195
241,0.695481975
242,0.049200639
243,0.172250092
244,0.736563278
245,0.400527167
246,0.781489315
247,0.248202425
248,0.700716027
249,0.861993292
250,0.888291
251,0.907707145
252,0.772760204
253,0.865019414
254,0.699168785
255,0.938388562
256,0.383764837
257,0.579840305
258,0.177458075
259,0.4437417
260,0.988385489
261,0.95602772
262,0.6510987
263,0.923309704
264,0.905678572
265,0.796298344
266,0.635071975
267,0.765601378
268,0.727244102
269,0.861993292
270,0.811003768
271,0.796623323
272,0.436921276
273,0.65992785
274,0.59163683
275,0.638012521
276,0.286571419
277,0.954777112
278,0.861817389
279,0.734217988
280,0.339224077
281,0.997328352
282,0.80046072
283,0.10518716
284,0.677823144
285,0.744139798
286,0.680460105
287,0.904633246
288,0.772279888
289,0.362381299
290,0.796298344
291,0.393752733
292,0.758529557
293,0.851754211
294,0.687643825
295,0.884452954
296,0.397983991
297,0.009718954
298,0.884052383
299,0.309432004
300,0.848077859
301,0.156584038
302,0.702859613
303,0.119119758
304,0.417197008
305,0.92461789
306,0.691604767
307,0.281169895
308,0.745444387
309,0.381734298
310,0.566962875
311,0.730964978
312,0.354558721
313,0.627221128
314,0.366627486
315,0.998902947
316,0.739701445
317,0.303760834
318,0.403184604
319,0.348502106
320,0.721299994
321,0.747596718
322,0.258361538
323,0.962026276
324,0.710730687
325,0.810875113
326,0.263858159
327,0.430798194
328,0.873687104
329,0.581347137
330,0.815644505
331,0.760237914
332,0.642907231
333,0.909249698
334,0.148754284
335,0.882912641
336,0.688439212
337,0.580707608
338,0.938741021
339,0.451855271
340,0.332630971
341,0.819453787
342,0.808068365
343,0.367568432
344,0.715682458
345,0.863830172
346,0.597190833
347,0.281657834
348,0.093107052
349,0.980848726
350,0.835387532
351,0.065493435
352,0.798725766
353,0.750825514
354,0.113935047
355,0.733753282
356,0.884245822
357,0.502359291
358,0.465353316
359,0.73068486
360,0.191552483
361,0.582592744
362,0.855265651
363,0.574143174
364,0.15286506
365,0.683457753
366,0.879410167
367,0.826806606
368,0.817138643
369,0.731739903
370,0.774601203
371,0.866001545
372,0.69813375
373,0.281312584
374,0.34568234
375,0.388393832
376,0.889808848
377,0.010159962
378,0.658370323
379,0.977569817
380,0.463263196
381,0.393675621
382,0.461317953
383,0.90539714
384,0.294474231
385,0.268915604
386,0.639165135
387,0.778149127
388,0.505300807
389,0.519007985
390,0.875201087
391,0.820131463
392,0.758511842
393,0.547255963
394,0.785852416
395,0.300455686
396,0.891073529
397,0.919869002
398,0.779697497
399,0.743117552
400,0.301817144
401,0.927069999
402,0.854988417
403,0.787713696
404,0.896986313
405,0.976331642
406,0.411299603
407,0.256641367
408,0.884773275
409,0.866001545
410,0.564678491
411,0.978437171
412,0.314408421
413,0.183897243
414,0.478332126
415,0.667876284
416,0.713732286
417,0.566085048
418,0.169934369
419,0.232708695
420,0.609546696
421,0.447931245
422,0.353406693
423,0.423063699
424,0.347493144
425,0.746515318
426,0.945885437
427,0.805096097
428,0.712148971
429,0.193427615
430,0.990092621
431,0.700264019
432,0.554272487
433,0.694841933
434,0.426883587
435,0.788451322
436,0.805338598
437,0.426852254
438,0.226453611
439,0.465475414
440,0.502104424
441,0.883010962
442,0.983007882
443,0.567440974
444,0.760237914
445,0.135480891
446,0.787234183
447,0.378617425
448,0.887275903
449,0.858648789
450,0.433612015
451,0.401762907
452,0.559837121
453,0.779346241
454,0.109263392
455,0.262677719
456,0.867131771
457,0.682658097
458,0.41303034
459,0.658097531
460,0.657358596
461,0.149050443
462,0.999467525
463,0.703006999
464,0.891956585
465,0.877076918
466,0.815138784
467,0.37552539
468,0.435933918
469,0.567573637
470,0.7176482
471,0.405872922
472,0.672992739
473,0.715957915
474,0.338720387
475,0.731667073
476,0.379967664
477,0.722820742
478,0.730130435
479,0.932844082
480,0.878699039
481,0.848150714
482,0.28357597
483,0.648191085
484,0.808068365
485,0.831540567
486,0.54299594
487,0.204422952
488,0.567374889
489,0.697330344
490,0.54299594
491,0.348587322
492,0.764144926
493,0.232823531
494,0.892670202
495,0.744398468
496,0.732949231
497,0.832225265
498,0.806282442
499,0.722429248
500,0.690514482
501,0.879570691
502,0.451276714
503,0.818349669
504,0.722442745
505,0.700732708
506,0.894561482
507,0.898299318
508,0.281131787
509,0.289463496
510,0.286900785
511,0.233965654
512,0.339137472
513,0.168792922
514,0.244178868
515,0.731865945
516,0.887695121
517,0.863019864
518,0.876711813
519,0.322059116
520,0.248261208
521,0.710380671
522,0.481944884
523,0.869110325
524,0.078721541
525,0.423697663
526,0.105575346
527,0.746597198
528,0.511135603
529,0.726614025
530,0.728082443
531,0.315646335
532,0.366627486
533,0.698004324
534,0.079070487
535,0.784560416
536,0.768644605
537,0.762549532
538,0.33071638
539,0.248202425
540,0.612433462
541,0.32720544
542,0.603036843
543,0.502989581
544,0.84664998
545,0.639926678
546,0.697471164
547,0.108894322
548,0.417981048
549,0.418839606
550,0.446439743
551,0.869179915
552,0.420353553
553,0.786960347
554,0.391603792
555,0.734217988
556,0.637590971
557,0.641256992
558,0.726222044
559,0.54561009
560,0.710005484
561,0.421404839
562,0.779284632
563,0.811782912
564,0.247252569
565,0.714069301
566,0.311234464
567,0.170977674
568,0.106926511
569,0.444133699
570,0.117825432
571,0.038368732
572,0.476182548
573,0.354342609
574,0.393512669
575,0.991250194
576,0.546790494
577,0.857533322
578,0.825222057
579,0.352525048
580,0.379008309
581,0.890066174
582,0.86088313
583,0.442678279
584,0.55901433
585,0.776008185
586,0.900541541
587,0.752045882
588,0.337171904
589,0.571509435
590,0.381544179
591,0.865411875
592,0.563295703
593,0.034395729
594,0.686605155
595,0.989624638
596,0.962653504
597,0.68178132
598,0.64061604
599,0.42991067
600,0.628015883
601,0.700786994
602,0.448008532
603,0.990890693
604,0.76928399
605,0.412390035
606,0.869543284
607,0.756600255
608,0.574209447
609,0.888823047
610,0.374274043
611,0.808053379
612,0.366140684
613,0.75109777
614,0.179537539
615,0.986737184
616,0.37055628
617,0.168240124
618,0.390245379
619,0.586281373
620,0.77828338
621,0.721118326
622,0.825271622
623,0.659424601
624,0.511242337
625,0.412390035
626,0.760587141
627,0.380452084
628,0.432983649
629,0.730374206
630,0.869818474
631,0.826611157
632,0.816495758
633,0.546790494
634,0.818025314
635,0.529387362
636,0.764825716
637,0.831710663
638,0.751225186
639,0.044309628
640,0.830756003
641,0.389227625
642,0.517906054
643,0.880788566
644,0.668575489
645,0.713462682
646,0.183238697
647,0.71724334
648,0.317646475
649,0.941620713
650,0.373913271
651,0.53160853
652,0.984321745
653,0.806599536
654,0.367485974
655,0.540329296
656,0.809938784
657,0.131670437
658,0.889558815
659,0.802783465
660,0.891640037
661,0.852943185
662,0.702799768
663,0.695607862
664,0.853473171
665,0.453196445
666,0.718570718
667,0.277808223
668,0.738064287
669,0.658830433
670,0.085416072
671,0.262236122
672,0.664049344
673,0.232905623
674,0.460737877
675,0.554543756
676,0.750427882
677,0.275420099
678,0.69255224
679,0.715563459
680,0.761901809
681,0.783773577
682,0.038788494
683,0.743867512
684,0.736629156
685,0.74404963
686,0.237593429
687,0.359338294
688,0.62320104
689,0.899653235
690,0.832082415
691,0.695329322
692,0.573907207
693,0.097853276
694,0.833915972
695,0.907743085
696,0.282749819
697,0.598146042
698,0.473428993
699,0.756592048
700,0.73068486
701,0.64974339
702,0.83214765
703,0.580346322
704,0.329379362
705,0.649367953
706,0.228049192
707,0.816497418
708,0.953009178
709,0.852713743
710,0.701289255
711,0.377403455
712,0.87605904
713,0.876401701
714,0.920704155
715,0.89856869
716,0.384121371
717,0.333231475
718,0.168240124
719,0.883829477
720,0.690263816
721,0.369830197
722,0.549450531
723,0.710336105
724,0.344199394
725,0.844545134
726,0.752965516
727,0.71743791
728,0.99174748
729,0.703480204
730,0.326637128
731,0.315804168
732,0.932208017
733,0.962304565
734,0.978983537
735,0.140015624
736,0.269134755
737,0.348364648
738,0.880044039
739,0.758093933
740,0.890975718
741,0.87842866
742,0.589831392
743,0.822180101
744,0.770192143
745,0.759961814
746,0.718951005
747,0.659395926
748,0.899653235
749,0.896708792
750,0.967147533
751,0.693232611
752,0.859990957
753,0.281169895
754,0.881350318
755,0.404972265
756,0.297584925
757,0.913631168
758,0.797323391
759,0.341083536
760,0.282348224
761,0.150600217
762,0.357552607
763,0.821674028
764,0.357425924
765,0.690718438
766,0.693159767
767,0.69158519
768,0.626652897
769,0.415114773
770,0.476601588
771,0.967898965
772,0.348931907
773,0.894212321
774,0.62681178
775,0.891207219
776,0.129789677
777,0.663348677
778,0.698469524
779,0.683839614
780,0.065114981
781,0.281312584
782,0.767553084
783,0.99675199
784,0.12529574
785,0.399160875
786,0.752148869
787,0.724874333
788,0.401383236
789,0.869123266
790,0.725544616
791,0.704165143
792,0.926106788
793,0.500975159
794,0.725505882
795,0.687424906
796,0.131016704
797,0.545225026
798,0.985548773
799,0.231891177
800,0.884350941
801,0.749206569
802,0.341026075
803,0.368221158
804,0.58549824
805,0.65949719
806,0.87605904
807,0.104079297
808,0.347441484
809,0.68327192
810,0.808053379
811,0.777850471
812,0.323690678
813,0.926734545
814,0.169934369
815,0.049200639
816,0.989867328
817,0.915226686
818,0.829642135
819,0.672164547
820,0.577180895
821,0.803284751
822,0.762734645
823,0.767289137
824,0.440563417
825,0.95886318
826,0.206068944
827,0.908404803
828,0.493059157
829,0.482344688
830,0.772798143
831,0.608131891
832,0.683952029
833,0.831494468
834,0.093085846
835,0.870565553
836,0.849212487
837,0.838683972
838,0.866564367
839,0.184916445
840,0.361281204
841,0.676726166
842,0.79922054
843,0.955840672
844,0.746395206
845,0.874774465
846,0.86164521
847,0.786405612
848,0.776528422
849,0.761523138
850,0.099791911
851,0.817608637
852,0.865781836
853,0.364711692
854,0.147025752
855,0.52005835
856,0.729740183
857,0.738197252
858,0.633191231
859,0.719621386
860,0.90339137
861,0.718639638
862,0.238127459
863,0.771744488
864,0.479560658
865,0.255409902
866,0.51729194
867,0.741492662
868,0.59169759
869,0.810498192
870,0.790289717
871,0.52005835
872,0.391615418
873,0.857293723
874,0.467087729
875,0.809810929
876,0.78988384
877,0.661177494
878,0.362319154
879,0.356661481
880,0.54299594
881,0.469985021
882,0.909509784
883,0.848941637
884,0.722212161
885,0.464251568
886,0.990079801
887,0.265073485
888,0.811782912
889,0.782553523
890,0.763775729
891,0.640000652
892,0.268030897
893,0.394397974
894,0.891068136
895,0.832082415
896,0.934148194
897,0.590481136
898,0.467180505
899,0.73068486
900,0.808221308
901,0.595546182
902,0.779222072
903,0.717931131
904,0.7547882
905,0.694079117
906,0.790289717
907,0.889107536
908,0.902605896
909,0.726279694
910,0.687651357
911,0.80590184
912,0.438545529
913,0.892296894
914,0.846471418
915,0.744201469
916,0.20799486
917,0.731667073
918,0.346750031
919,0.861087944
920,0.476845263
921,0.758563866
922,0.870394637
923,0.343065125
924,0.356989582
925,0.041316577
926,0.845613421
927,0.751586638
928,0.936253582
929,0.811782912
930,0.959121068
931,0.761759028
932,0.429999225
933,0.790289717
934,0.695769699
935,0.683937543
936,0.04912349
937,0.763484054
938,0.172165836
939,0.179537539
940,0.522278522
941,0.667876284
942,0.747669675
943,0.311059699
944,0.7547882
945,0.751056244
946,0.708224709
947,0.640708352
948,0.193317777
949,0.510612992
950,0.909249698
951,0.978906369
952,0.291888633
953,0.81336747
954,0.88275394
955,0.888236434
956,0.101817627
957,0.660621086
958,0.315015256
959,0.30471252
960,0.354077132
961,0.348551284
962,0.879290645
963,0.465337354
964,0.292410497
965,0.1285621
966,0.820131463
967,0.485559205
968,0.472963076
969,0.567573637
970,0.758367218
971,0.510495699
972,0.72032046
973,0.387157316
974,0.902060683
975,0.437750505
976,0.618287761
977,0.044309628
978,0.578417481
979,0.635071975
980,0.038368732
981,0.950144953
982,0.730636506
983,0.950849333
984,0.270367236
985,0.853706972
986,0.54299594
987,0.745098545
988,0.811782912
989,0.892310833
990,0.784669758
991,0.691181532
992,0.559449925
993,0.9600053
994,0.972318195
995,0.698602397
996,0.603102673
997,0.372644725
998,0.323657753
999,0.252639243
1000,0.950547394
1001,0.960425781
1002,0.608347969
1003,0.686585139
1004,0.723466638
1005,0.902469786
1006,0.369601958
1007,0.869399789
1008,0.702859613
1009,0.884853125
1010,0.608954378
1011,0.74296612
1012,0.870758209
1013,0.823579779
1014,0.62764473
1015,0.771366776
1016,0.592675825
1017,0.24496001
1018,0.254774282
1019,0.339224077
1020,0.865268836
1021,0.786046908
1022,0.707645989
1023,0.665670734
1024,0.720999432
1025,0.838030322
1026,0.640851081
1027,0.772798143
1028,0.749167075
1029,0.702859613
1030,0.74692265
1031,0.668028629
1032,0.916859789
1033,0.912028694
1034,0.339916903
1035,0.989110078
1036,0.742696212
1037,0.315804168
1038,0.627013729
1039,0.611807584
1040,0.942648786
1041,0.62437726
1042,0.950191017
1043,0.145925691
1044,0.148787974
1045,0.241382181
1046,0.625583937
1047,0.860824249
1048,0.405872922
1049,0.04257737
1050,0.743169181
1051,0.865104026
1052,0.122909537
1053,0.895521948
1054,0.709040149
1055,0.812698532
1056,0.234183332
1057,0.646589495
1058,0.777731331
1059,0.748557896
1060,0.60259737
1061,0.730087201
1062,0.390806993
1063,0.379967664
1064,0.401161946
1065,0.874213653
1066,0.814434157
1067,0.295081378
1068,0.426883587
1069,0.278454756
1070,0.741205337
1071,0.856032974
1072,0.979115415
1073,0.373076517
1074,0.689514634
1075,0.892597508
1076,0.589383919
1077,0.606094561
1078,0.761222215
1079,0.738709925
1080,0.258807189
1081,0.865537766
1082,0.668292791
1083,0.450223839
1084,0.739165149
1085,0.094481534
1086,0.989735958
1087,0.752537167
1088,0.795758451
1089,0.757482553
1090,0.89608562
1091,0.385251437
1092,0.882725785
1093,0.45497706
1094,0.880511777
1095,0.913131943
1096,0.775816585
1097,0.826700787
1098,0.582891599
1099,0.731667073
1100,0.341971095
1101,0.234183332
1102,0.171304135
1103,0.925358349
1104,0.423697663
1105,0.936582195
1106,0.960495745
1107,0.792587365
1108,0.890601545
1109,0.849361726
1110,0.709023016
1111,0.818025314
1112,0.907826368
1113,0.867330867
1114,0.881714938
1115,0.137810147
1116,0.687416645
1117,0.341106628
1118,0.417452554
1119,0.500975159
1120,0.45518632
1121,0.724952869
1122,0.53622781
1123,0.087980123
1124,0.683422012
1125,0.960664924
1126,0.400527167
1127,0.893229566
1128,0.831634818
1129,0.693482455
1130,0.987262467
1131,0.642577546
1132,0.342185951
1133,0.738165848
1134,0.979962065
1135,0.431769317
1136,0.652819332
1137,0.803216959
1138,0.899945918
1139,0.945835114
1140,0.626916474
1141,0.68847325
1142,0.67723233
1143,0.836328615
1144,0.818942247
1145,0.932928049
1146,0.991221282
1147,0.867576869
1148,0.12532769
1149,0.734217988
1150,0.700886437
1151,0.829148266
1152,0.668441448
1153,0.903918604
1154,0.220988419
1155,0.992127548
1156,0.911992646
1157,0.674822357
1158,0.22529006
1159,0.597954229
1160,0.417823339
1161,0.750928237
1162,0.732174599
1163,0.635705595
1164,0.199913285
1165,0.886012094
1166,0.882157564
1167,0.970719558
1168,0.757421683
1169,0.377277118
1170,0.725662229
1171,0.861087944
1172,0.880018045
1173,0.568949669
1174,0.80017594
1175,0.990092621
1176,0.701692834
1177,0.886795282
1178,0.777700259
1179,0.762702591
1180,0.151424795
1181,0.767709688
1182,0.662731614
1183,0.757867935
1184,0.123279829
1185,0.952114784
1186,0.737992196
1187,0.689433917
1188,0.008355862
1189,0.870394637
1190,0.802797322
1191,0.779284632
1192,0.937259825
1193,0.911405561
1194,0.627435847
1195,0.25984541
1196,0.389264913
1197,0.722540896
1198,0.714012354
1199,0.437423692
1200,0.987287197
1201,0.809387372
1202,0.832366901
1203,0.948447433
1204,0.747394175
1205,0.47309614
1206,0.068874033
1207,0.752632475
1208,0.890783374
1209,0.597280357
1210,0.376159183
1211,0.36000789
1212,0.681358666
1213,0.753243646
1214,0.803845817
1215,0.906989766
1216,0.479164382
1217,0.718578637
1218,0.670252702
1219,0.617746223
1220,0.373942748
1221,0.726740526
1222,0.62368163
1223,0.596653363
1224,0.675898041
1225,0.77732128
1226,0.580707608
1227,0.976546392
1228,0.42024773
1229,0.714630544
1230,0.990092621
1231,0.703861567
1232,0.692374935
1233,0.887070676
1234,0.785862311
1235,0.71709152
1236,0.33631976
1237,0.592094258
1238,0.815649723
1239,0.738904473
1240,0.907584695
1241,0.665349688
1242,0.467713142
1243,0.905979661
1244,0.961937245
1245,0.898600702
1246,0.36886914
1247,0.857123548
1248,0.987315634
1249,0.323575798
1250,0.900099789
1251,0.48221718
1252,0.59226798
1253,0.875598926
1254,0.344340755
1255,0.779144362
1256,0.999224291
1257,0.083653863
1258,0.797138612
1259,0.743253036
1260,0.450409694
1261,0.665045965
1262,0.420490864
1263,0.698964856
1264,0.586275651
1265,0.899348744
1266,0.7265129
1267,0.846495299
1268,0.520474236
1269,0.775689949
1270,0.886834444
1271,0.420699541
1272,0.722273063
1273,0.576356687
1274,0.411081373
1275,0.972953356
1276,0.871954088
1277,0.872507648
1278,0.627221128
1279,0.802449309
1280,0.949527122
1281,0.903263271
1282,0.813518686
1283,0.33071638
1284,0.334746957
1285,0.542851437
1286,0.315838705
1287,0.072040114
1288,0.12532769
1289,0.184226862
1290,0.896556324
1291,0.766667013
1292,0.355417921
1293,0.790289717
1294,0.315356692
1295,0.811782912
1296,0.320380255
1297,0.808550581
1298,0.780212952
1299,0.357425924
1300,0.325470768
1301,0.990766867
1302,0.594657601
1303,0.637001819
1304,0.704825461
1305,0.379925533
1306,0.797397142
1307,0.885687934
1308,0.644184685
1309,0.715263285
1310,0.823322532
1311,0.544678642
1312,0.862999298
1313,0.264501477
1314,0.525568743
1315,0.887514488
1316,0.796382311
1317,0.73503862
1318,0.892058739
1319,0.897912366
1320,0.738428992
1321,0.176445847
1322,0.871161742
1323,0.592511815
1324,0.758720599
1325,0.565424615
1326,0.836303391
1327,0.784669758
1328,0.767145157
1329,0.85681855
1330,0.756201147
1331,0.650756364
1332,0.301817144
1333,0.116528014
1334,0.829445158
1335,0.632722583
1336,0.696673527
1337,0.85155292
1338,0.698970562
1339,0.242748228
1340,0.418911232
1341,0.685875589
1342,0.764286836
1343,0.815443509
1344,0.612433462
1345,0.891482569
1346,0.801425112
1347,0.882514135
1348,0.850225245
1349,0.883088647
1350,0.737925778
1351,0.395145667
1352,0.331977641
1353,0.808053379
1354,0.617212068
1355,0.780430764
1356,0.744015848
1357,0.508776986
1358,0.238732903
1359,0.334515155
1360,0.453196445
1361,0.547783377
1362,0.877961665
1363,0.490439309
1364,0.653606757
1365,0.960909308
1366,0.887801464
1367,0.698474507
1368,0.740194175
1369,0.808992195
1370,0.459862326
1371,0.811003768
1372,0.293310138
1373,0.097893514
1374,0.358626653
1375,0.824546438
1376,0.708241471
1377,0.883546108
1378,0.734456105
1379,0.887220064
1380,0.339977637
1381,0.810713628
1382,0.301477755
1383,0.843889154
1384,0.844996316
1385,0.668184672
1386,0.572486313
1387,0.379405685
1388,0.767768317
1389,0.689433917
1390,0.991374452
1391,0.230777672
1392,0.566709176
1393,0.808053379
1394,0.809333544
1395,0.643377895
1396,0.732187087
1397,0.797377158
1398,0.854906724
1399,0.579039872
1400,0.454802607
1401,0.877024662
1402,0.933056249
1403,0.850862281
1404,0.876725846
1405,0.894931408
1406,0.377239929
1407,0.879327881
1408,0.714203646
1409,0.327650795
1410,0.793011369
1411,0.517266552
1412,0.519007985
1413,0.67164152
1414,0.297645234
1415,0.591266266
1416,0.137017164
1417,0.231891177
1418,0.714151609
1419,0.996382496
1420,0.731654471
1421,0.844332827
1422,0.387696538
1423,0.369606504
1424,0.863108395
1425,0.399149643
1426,0.623710183
1427,0.916655167
1428,0.280740824
1429,0.04257737
1430,0.290753582
1431,0.739039687
1432,0.336420336
1433,0.018527557
1434,0.372644725
1435,0.735126782
1436,0.580707608
1437,0.685603199
1438,0.594294036
1439,0.933594022
1440,0.363801305
1441,0.33401671
1442,0.818553308
1443,0.531367765
1444,0.951959596
1445,0.739701445
1446,0.65159833
1447,0.627221128
1448,0.725113542
1449,0.810498192
1450,0.123716805
1451,0.25706629
1452,0.910854831
1453,0.791807321
1454,0.71798233
1455,0.811084702
1456,0.019380326
1457,0.774858376
1458,0.546790494
1459,0.894966167
1460,0.777569969
1461,0.938676467
1462,0.129710617
1463,0.751445421
1464,0.169707413
1465,0.775898146
1466,0.71835557
1467,0.351120431
1468,0.461518013
1469,0.704082163
1470,0.359074071
1471,0.775668623
1472,0.390854029
1473,0.215804268
1474,0.745965284
1475,0.755921951
1476,0.776008185
1477,0.703539944
1478,0.698107465
1479,0.662697936
1480,0.79730031
1481,0.789956846
1482,0.313118307
1483,0.788681354
1484,0.272611244
1485,0.741874775
1486,0.696446951
1487,0.58831386
1488,0.386512696
1489,0.885984453
1490,0.08264907
1491,0.943972827
1492,0.352708936
1493,0.68847325
1494,0.791607492
1495,0.877076918
1496,0.79492385
1497,0.719930115
1498,0.654991403
1499,0.359992351
1500,0.688552604
1501,0.885997027
1502,0.163107361
1503,0.722045647
1504,0.672805482
1505,0.894658517
1506,0.357425924
1507,0.884784042
1508,0.300455686
1509,0.658613208
1510,0.73345364
1511,0.743253036
1512,0.296768155
1513,0.892671953
1514,0.315966878
1515,0.418994121
1516,0.414409342
1517,0.193676578
1518,0.349529006
1519,0.788678624
1520,0.753517252
1521,0.25083989
1522,0.730157763
1523,0.736837388
1524,0.684128021
1525,0.886012094
1526,0.974285138
1527,0.411663207
1528,0.372809609
1529,0.338289659
1530,0.820032109
1531,0.5767869
1532,0.773372063
1533,0.851947177
1534,0.776528422
1535,0.592009588
1536,0.750825514
1537,0.828677104
1538,0.852150676
1539,0.54299594
1540,0.881789988
1541,0.935029883
1542,0.778042817
1543,0.487392812
1544,0.876725846
1545,0.791341047
1546,0.721118326
1547,0.752939235
1548,0.696225773
1549,0.7262836
1550,0.81292363
1551,0.811003768
1552,0.734456105
1553,0.855015218
1554,0.704910471
1555,0.685603199
1556,0.635678558
1557,0.722685959
1558,0.762864782
1559,0.750825514
1560,0.301390207
1561,0.85885804
1562,0.713732286
1563,0.384963674
1564,0.756004728
1565,0.860105389
1566,0.422441912
1567,0.709295047
1568,0.775816585
1569,0.300455686
1570,0.225109692
1571,0.584471604
1572,0.877965536
1573,0.04257737
1574,0.921983973
1575,0.44316497
1576,0.876664161
1577,0.670728825
1578,0.775816585
1579,0.708072311
1580,0.540104131
1581,0.881736141
1582,0.709325127
1583,0.389977476
1584,0.93677881
1585,0.771728977
1586,0.568949669
1587,0.344315189
1588,0.312889974
1589,0.838030322
1590,0.546790494
1591,0.040789073
1592,0.755086409
1593,0.234006533
1594,0.325470768
1595,0.105232359
1596,0.591911194
1597,0.809938784
1598,0.808697312
1599,0.356186667
1600,0.874593809
1601,0.38582019
1602,0.715002839
1603,0.577180895
1604,0.708641901
1605,0.89856869
1606,0.887843049
1607,0.061090783
1608,0.100435865
1609,0.385797735
1610,0.672768741
1611,0.952920447
1612,0.341026075
1613,0.86231784
1614,0.703539944
1615,0.810498192
1616,0.627221128
1617,0.100435865
1618,0.690098205
1619,0.866934924
1620,0.729358874
1621,0.894966425
1622,0.320756939
1623,0.888898342
1624,0.365250742
1625,0.780190894
1626,0.74792
1627,0.255532196
1628,0.318178172
1629,0.803216959
1630,0.76314703
1631,0.898600702
1632,0.881513669
1633,0.229144114
1634,0.630098134
1635,0.699594198
1636,0.722308125
1637,0.479156456
1638,0.749394101
1639,0.775816585
1640,0.740963395
1641,0.948248922
1642,0.74536232
1643,0.933513094
1644,0.721430943
1645,0.074117656
1646,0.818601099
1647,0.427818642
1648,0.756783396
1649,0.285510279
1650,0.719630503
1651,0.391204842
1652,0.99059447
1653,0.954790653
1654,0.990595546
1655,0.883205024
1656,0.89772907
1657,0.348364648
1658,0.695305944
1659,0.171441205
1660,0.829148266
1661,0.984787911
1662,0.899842036
1663,0.714781804
1664,0.809383599
1665,0.502743245
